x,y,z
-315.295088,305.945313,1.499137
-315.516000,306.144451,1.500582
-315.737153,306.343220,1.502120
-315.958532,306.541731,1.503700
-316.180038,306.740202,1.505256
-316.401577,306.938810,1.506761
-316.623103,307.137752,1.508276
-316.844598,307.337190,1.509883
-317.066098,307.536988,1.511646
-317.287688,307.736740,1.513621
-317.509451,307.936131,1.515810
-317.731406,308.135128,1.518124
-317.953480,308.333914,1.520450
-318.175531,308.532636,1.522699
-318.397533,308.731502,1.524803
-318.619517,308.930772,1.526703
-318.841402,309.130476,1.528371
-319.063250,309.330385,1.529793
-319.285234,309.530155,1.531022
-319.507416,309.729477,1.532169
-319.729815,309.928243,1.533336
-319.952413,310.126645,1.534593
-320.175117,310.324930,1.535980
-320.397830,310.523268,1.537475
-320.620518,310.721865,1.539008
-320.843149,310.920918,1.540509
-321.065668,311.120451,1.541964
-321.288125,311.320214,1.543416
-321.510666,311.519832,1.544915
-321.733393,311.719014,1.546482
-321.956309,311.917632,1.548085
-322.179366,312.115853,1.549666
-322.402518,312.313962,1.551167
-322.625634,312.512080,1.552534
-322.848527,312.710260,1.553770
-323.071306,312.908834,1.554852
-323.294040,313.108013,1.555764
-323.516639,313.307735,1.556508
-323.739125,313.507778,1.557091
-323.961652,313.707780,1.557565
-324.184314,313.907393,1.558012
-324.407137,314.106548,1.558500
-324.630111,314.305469,1.559038
-324.853131,314.504318,1.559606
-325.076090,314.703207,1.560185
-325.298982,314.902359,1.560760
-325.521790,315.101959,1.561347
-325.744452,315.302058,1.561985
-325.966966,315.502562,1.562691
-326.189433,315.703126,1.563486
-326.411972,315.903353,1.564387
-326.634678,316.103087,1.565369
-326.857542,316.302461,1.566378
-327.080351,316.501556,1.567335
-327.302514,316.700008,1.568228
-327.523776,316.897785,1.569059
-327.744368,317.095329,1.569807
-327.964368,317.292816,1.570469
-328.183772,317.490257,1.571071
-328.402712,317.687832,1.571648
-328.621325,317.885729,1.572231
-328.839649,318.083990,1.572839
-329.057756,318.282520,1.573454
-329.275816,318.481008,1.574051
-329.494001,318.679094,1.574619
-329.712425,318.876627,1.575146
-329.931104,319.073734,1.575624
-330.150031,319.270668,1.576073
-330.369210,319.467624,1.576516
-330.588656,319.664599,1.576971
-330.808403,319.861328,1.577452
-331.028514,320.057540,1.577950
-331.249075,320.253105,1.578441
-331.470063,320.448023,1.578909
-331.691365,320.642546,1.579347
-331.912939,320.837058,1.579742
-332.134694,321.031803,1.580090
-332.356506,321.226934,1.580387
-332.578363,321.422435,1.580626
-332.800346,321.618051,1.580828
-333.022500,321.813537,1.581028
-333.244842,322.008825,1.581258
-333.467348,322.204063,1.581527
-333.689931,322.399470,1.581829
-333.912537,322.595258,1.582151
-334.135159,322.791657,1.582481
-334.357750,322.988852,1.582820
-334.580228,323.186952,1.583178
-334.802521,323.385949,1.583556
-335.024550,323.585686,1.583964
-335.246201,323.786114,1.584424
-335.467414,323.987458,1.584917
-335.688132,324.189893,1.585413
-335.908219,324.393439,1.585897
-336.127560,324.598182,1.586361
-336.346120,324.804306,1.586782
-336.563756,325.011874,1.587153
-336.780246,325.220917,1.587481
-336.995382,325.431526,1.587774
-337.208922,325.643767,1.588056
-337.420654,325.857723,1.588347
-337.630397,326.073498,1.588651
-337.837922,326.291138,1.588982
-338.043029,326.510715,1.589341
-338.245614,326.732332,1.589712
-338.445622,326.956058,1.590061
-338.642984,327.181958,1.590351
-338.837524,327.410127,1.590675
-339.028818,327.640710,1.591099
-339.216327,327.873908,1.591790
-339.399595,328.109898,1.592864
-339.578164,328.348810,1.594346
-339.751574,328.590732,1.596222
-339.919481,328.835596,1.598444
-340.081729,329.083213,1.600993
-340.238532,329.333597,1.603789
-340.390236,329.586595,1.606795
-340.537110,329.841904,1.609991
-340.679397,330.099366,1.613349
-340.817323,330.358866,1.616837
-340.951041,330.620243,1.620426
-341.080672,330.883378,1.624078
-341.206346,331.148205,1.627755
-341.328170,331.414627,1.631421
-341.446239,331.682541,1.635049
-341.560693,331.951942,1.638606
-341.671684,332.222818,1.642064
-341.779336,332.495117,1.645403
-341.883780,332.768810,1.648603
-341.985157,333.043882,1.651648
-342.083613,333.320291,1.654523
-342.179287,333.597972,1.657224
-342.272314,333.876878,1.659747
-342.362826,334.156988,1.662092
-342.450958,334.438299,1.664262
-342.536856,334.720861,1.666257
-342.620654,335.004695,1.668080
-342.702488,335.289801,1.669738
-342.782494,335.576214,1.671238
-342.860782,335.863969,1.672582
-342.937496,336.153000,1.673746
-343.012976,336.442959,1.674725
-343.087671,336.733341,1.675538
-343.161924,337.023723,1.676195
-343.236025,337.313795,1.676704
-343.310247,337.603317,1.677013
-343.384748,337.892058,1.677103
-343.459247,338.179421,1.676928
-343.532400,338.463714,1.676469
-343.602489,338.742781,1.675833
-343.668442,339.014993,1.675143
-343.729659,339.279081,1.674388
-343.785746,339.533897,1.673458
-343.836539,339.778710,1.672227
-343.890496,340.059147,1.670216
-343.937138,340.325404,1.667574
-343.977372,340.577991,1.664299
-344.018082,340.856122,1.660059
-344.054588,341.117769,1.654939
-344.090855,341.368787,1.648669
-344.131355,341.616984,1.642880
-344.180360,341.868544,1.638460
-344.241237,342.129043,1.635782
-344.314290,342.402320,1.634527
-344.385476,342.648405,1.634184
-344.463086,342.906165,1.634210
-344.545320,343.175687,1.634460
-344.630594,343.456648,1.634813
-344.703080,343.699033,1.635118
-344.776246,343.948290,1.635392
-344.849619,344.203722,1.635587
-344.922719,344.464645,1.635661
-344.994895,344.730438,1.635686
-345.065637,345.000522,1.635640
-345.135021,345.274351,1.635526
-345.203302,345.551351,1.635403
-345.270536,345.830953,1.635292
-345.336814,346.112643,1.635193
-345.402313,346.395959,1.635114
-345.467110,346.680463,1.635058
-345.531221,346.965795,1.635032
-345.594716,347.251748,1.635027
-345.657663,347.538122,1.635035
-345.720099,347.824696,1.635055
-345.782055,348.111324,1.635083
-345.843529,348.397902,1.635114
-345.904496,348.684327,1.635145
-345.964949,348.970519,1.635173
-346.024902,349.256427,1.635196
-346.084358,349.542015,1.635215
-346.143299,349.827270,1.635229
-346.201696,350.112219,1.635240
-346.259516,350.396916,1.635245
-346.316769,350.681411,1.635245
-346.373537,350.965756,1.635241
-346.429955,351.250018,1.635236
-346.486231,351.534328,1.635223
-346.542583,351.818903,1.635135
-346.599098,352.104077,1.634989
-346.656238,352.389992,1.634787
-346.715437,352.676142,1.634544
-346.778213,352.961903,1.634333
-346.845377,353.246924,1.634151
-346.917367,353.530776,1.633965
-346.994580,353.812954,1.633721
-347.077279,354.093149,1.633346
-347.165468,354.371283,1.632835
-347.258918,354.647450,1.632238
-347.357336,354.921824,1.631589
-347.460413,355.194595,1.630912
-347.567776,355.465962,1.630238
-347.679055,355.736126,1.629604
-347.793970,356.005266,1.629026
-347.912258,356.273508,1.628508
-348.033643,356.540951,1.628031
-348.157882,356.807682,1.627559
-348.284760,357.073766,1.627061
-348.414083,357.339243,1.626535
-348.545694,357.604134,1.626001
-348.679465,357.868444,1.625477
-348.815292,358.132154,1.624985
-348.953171,358.395105,1.624541
-349.093268,358.656891,1.624143
-349.235770,358.917102,1.623762
-349.380792,359.175543,1.623363
-349.528330,359.432344,1.622905
-349.678178,359.687777,1.622395
-349.830102,359.942022,1.621869
-349.984039,360.195054,1.621344
-350.139798,360.446366,1.620769
-350.296644,360.694870,1.620203
-350.454269,360.940080,1.619687
-350.612925,361.182415,1.619218
-350.772567,361.422315,1.618812
-350.933048,361.660093,1.618477
-351.094466,361.896203,1.618193
-351.256888,362.131091,1.617932
-351.420271,362.365066,1.617675
-351.584629,362.598406,1.617403
-351.749986,362.831364,1.617121
-351.916354,363.064089,1.616838
-352.083870,363.296482,1.616566
-352.252757,363.528237,1.616299
-352.423175,363.759104,1.616024
-352.595222,363.988919,1.615730
-352.768990,364.217543,1.615402
-352.944441,364.445061,1.615045
-353.121377,364.671838,1.614676
-353.299601,364.898195,1.614301
-353.478776,365.124102,1.613898
-353.658396,365.349133,1.613521
-353.838450,365.573154,1.613193
-354.019123,365.796420,1.612908
-354.200341,366.019166,1.612676
-354.382066,366.241558,1.612493
-354.564385,366.463820,1.612331
-354.747306,366.686159,1.612170
-354.930793,366.908697,1.611996
-355.114916,367.131418,1.611802
-355.299854,367.354036,1.611593
-355.485788,367.576172,1.611385
-355.672843,367.797583,1.611181
-355.861046,368.018260,1.610971
-356.050293,368.238437,1.610744
-356.240461,368.458357,1.610494
-356.431528,368.678050,1.610217
-356.623587,368.897288,1.609917
-356.816740,369.115826,1.609609
-357.011006,369.333593,1.609298
-357.206234,369.550728,1.609000
-357.402279,369.767512,1.608731
-357.599101,369.984246,1.608488
-357.796640,370.201010,1.608271
-357.994934,370.417565,1.608080
-358.194120,370.633602,1.607905
-358.394292,370.848894,1.607736
-358.595508,371.063245,1.607565
-358.797771,371.276628,1.607379
-359.000953,371.489336,1.607172
-359.204859,371.701673,1.606959
-359.409393,371.913814,1.606751
-359.614603,372.125740,1.606550
-359.820577,372.337189,1.606358
-360.027381,372.547914,1.606173
-360.235038,372.757861,1.605986
-360.443466,372.967231,1.605797
-360.652528,373.176306,1.605610
-360.862112,373.385308,1.605434
-361.072123,373.594416,1.605269
-361.282507,373.803622,1.605113
-361.493355,374.012618,1.604972
-361.704806,374.221067,1.604850
-361.916921,374.428778,1.604750
-362.129666,374.635800,1.604670
-362.342938,374.842392,1.604605
-362.556641,375.048790,1.604547
-362.770689,375.255170,1.604490
-362.985023,375.461633,1.604422
-363.199682,375.667990,1.604332
-363.414735,375.873846,1.604226
-363.630260,376.078952,1.604119
-363.846337,376.283324,1.604011
-364.062908,376.487148,1.603905
-364.279867,376.690649,1.603800
-364.497112,376.893998,1.603693
-364.714553,377.097370,1.603590
-364.932168,377.300991,1.603487
-365.149920,377.504965,1.603380
-365.367808,377.709121,1.603264
-365.585901,377.913046,1.603148
-365.804314,378.116391,1.603045
-366.023164,378.319025,1.602955
-366.242430,378.521029,1.602881
-366.462020,378.722630,1.602824
-366.681873,378.924045,1.602782
-366.901926,379.125460,1.602752
-367.122096,379.327051,1.602727
-367.342325,379.528950,1.602700
-367.562604,379.731130,1.602661
-367.783012,379.933281,1.602611
-368.003627,380.135127,1.602562
-368.224412,380.336769,1.602516
-368.445296,380.538407,1.602471
-368.666247,380.740123,1.602426
-368.887222,380.942024,1.602380
-369.108164,381.144249,1.602329
-369.329041,381.346857,1.602267
-369.549878,381.549711,1.602188
-369.770761,381.752477,1.602103
-369.991711,381.955024,1.602024
-370.212692,382.157534,1.601952
-370.433686,382.360129,1.601888
-370.654666,382.562852,1.601837
-370.875590,382.765812,1.601796
-371.096419,382.969098,1.601757
-371.317143,383.172651,1.601710
-371.537837,383.376170,1.601653
-371.758619,383.579326,1.601594
-371.979508,383.782147,1.601537
-372.200452,383.984832,1.601482
-372.421425,384.187477,1.601433
-372.642404,384.390176,1.601390
-372.863340,384.593071,1.601351
-373.084187,384.796249,1.601313
-373.304912,384.999742,1.601274
-373.525485,385.203562,1.601228
-373.745946,385.407521,1.601169
-373.966424,385.611224,1.601108
-374.186993,385.814526,1.601051
-374.407594,386.017594,1.601003
-374.628201,386.220574,1.600966
-374.848843,386.423575,1.600939
-375.069474,386.626728,1.600919
-375.290030,386.830136,1.600906
-375.510484,387.033850,1.600898
-375.730805,387.237904,1.600889
-375.950990,387.442215,1.600867
-376.171141,387.646429,1.600836
-376.391380,387.850250,1.600805
-376.611710,388.053779,1.600776
-376.832089,388.257210,1.600748
-377.052505,388.460617,1.600722
-377.272924,388.664108,1.600698
-377.493290,388.867815,1.600673
-377.713564,389.071803,1.600646
-377.933713,389.276107,1.600618
-378.153701,389.480766,1.600587
-378.373499,389.685798,1.600553
-378.593100,389.891151,1.600506
-378.812546,390.096532,1.600447
-379.031979,390.301557,1.600389
-379.251506,390.506193,1.600337
-379.471103,390.710644,1.600288
-379.690726,390.914996,1.600247
-379.910370,391.119334,1.600214
-380.130011,391.323817,1.600184
-380.349599,391.528537,1.600157
-380.569095,391.733526,1.600134
-380.788474,391.938832,1.600112
-381.007702,392.144492,1.600090
-381.226764,392.350464,1.600061
-381.445732,392.556483,1.600022
-381.664721,392.762237,1.599987
-381.883751,392.967757,1.599958
-382.102791,393.173210,1.599934
-382.321835,393.378650,1.599917
-382.540865,393.584151,1.599905
-382.759825,393.789820,1.599895
-382.978671,393.995705,1.599889
-383.197383,394.201833,1.599885
-383.415945,394.408254,1.599884
-383.634349,394.615002,1.599881
-383.852612,394.821965,1.599867
-384.070841,395.028801,1.599848
-384.289126,395.235318,1.599834
-384.507456,395.441659,1.599824
-384.725804,395.647947,1.599818
-384.944164,395.854226,1.599818
-385.162506,396.060603,1.599822
-385.380786,396.267183,1.599827
-385.598974,396.474006,1.599834
-385.817046,396.681103,1.599842
-386.034970,396.888512,1.599849
-386.252725,397.096238,1.599852
-386.470332,397.304155,1.599843
-386.687901,397.511923,1.599829
-386.905523,397.719347,1.599819
-387.123192,397.926565,1.599812
-387.340879,398.133697,1.599808
-387.558570,398.340767,1.599810
-387.776251,398.547883,1.599817
-387.993898,398.755169,1.599825
-388.211477,398.962669,1.599834
-388.428959,399.170416,1.599843
-388.646319,399.378449,1.599852
-388.863532,399.586776,1.599856
-389.080616,399.795281,1.599849
-389.297687,400.003609,1.599834
-389.514869,400.211466,1.599821
-389.732175,400.418947,1.599814
-389.949574,400.626242,1.599810
-390.167057,400.833427,1.599811
-390.384594,401.040599,1.599817
-390.602133,401.247901,1.599824
-390.819633,401.455407,1.599833
-391.037061,401.663155,1.599841
-391.254395,401.871145,1.599841
-391.471696,402.079134,1.599830
-391.689099,402.286738,1.599817
-391.906647,402.493885,1.599808
-392.124307,402.700780,1.599804
-392.342075,402.907557,1.599804
-392.559927,403.114294,1.599810
-392.777833,403.321159,1.599826
-392.995837,403.528346,1.599843
-393.213970,403.735837,1.599847
-393.432290,403.943299,1.599840
-393.650906,404.150325,1.599827
-393.869889,404.356661,1.599813
-394.089207,404.562328,1.599802
-394.308791,404.767535,1.599794
-394.528569,404.972462,1.599790
-394.748470,405.177263,1.599791
-394.968431,405.382124,1.599797
-395.188404,405.587192,1.599804
-395.408321,405.792532,1.599814
-395.628141,405.998193,1.599821
-395.847917,406.204059,1.599815
-396.067768,406.409749,1.599801
-396.287733,406.615035,1.599788
-396.507753,406.820054,1.599780
-396.727787,407.024955,1.599776
-396.947842,407.229829,1.599781
-397.167903,407.434826,1.599786
-397.387886,407.640032,1.599794
-397.607749,407.845492,1.599804
-397.827477,408.051259,1.599812
-398.047027,408.257317,1.599812
-398.266430,408.463422,1.599792
-398.485623,408.668995,1.599720
-398.703882,408.873061,1.599608
-398.920673,409.074993,1.599491
-399.136373,409.275109,1.599385
-399.351215,409.473800,1.599300
-399.565161,409.671240,1.599241
-399.778437,409.867772,1.599207
-399.991330,410.063791,1.599196
-400.203964,410.259546,1.599209
-400.416455,410.455239,1.599242
-400.628914,410.651058,1.599289
-400.841417,410.847165,1.599346
-401.054018,411.043695,1.599410
-401.266749,411.240739,1.599469
-401.479670,411.438177,1.599511
-401.692902,411.635623,1.599544
-401.906617,411.832752,1.599577
-402.120959,412.029520,1.599613
-402.335927,412.226120,1.599644
-402.551404,412.422732,1.599674
-402.767289,412.619498,1.599704
-402.983580,412.816488,1.599726
-403.200360,413.013476,1.599737
-403.417719,413.210122,1.599746
-403.635718,413.406309,1.599756
-403.854323,413.602218,1.599765
-404.073429,413.798103,1.599775
-404.292984,413.994115,1.599785
-404.513029,414.190148,1.599787
-404.733628,414.385905,1.599780
-404.954761,414.581111,1.599773
-405.176446,414.775740,1.599771
-405.398670,414.970072,1.599768
-405.621293,415.164376,1.599766
-405.844234,415.358754,1.599766
-406.067561,415.553061,1.599762
-406.291364,415.747036,1.599757
-406.515678,415.940478,1.599752
-406.740490,416.133397,1.599750
-406.965723,416.326065,1.599749
-407.191254,416.518756,1.599754
-407.417010,416.711691,1.599765
-407.642934,416.905051,1.599771
-407.868988,417.098721,1.599766
-408.095252,417.292337,1.599755
-408.321825,417.485604,1.599743
-408.548740,417.678406,1.599733
-408.775931,417.870854,1.599728
-409.003309,418.063205,1.599729
-409.230810,418.255689,1.599734
-409.458353,418.448466,1.599744
-409.685866,418.641626,1.599749
-409.913399,418.834992,1.599745
-410.141062,419.028194,1.599733
-410.368897,419.220959,1.599724
-410.596916,419.413328,1.599721
-410.825081,419.605529,1.599722
-411.053325,419.797766,1.599730
-411.281603,419.990222,1.599743
-411.509844,420.183032,1.599748
-411.737953,420.376068,1.599742
-411.966011,420.569006,1.599737
-412.194175,420.761777,1.599737
-412.422409,420.954577,1.599735
-412.650588,421.147514,1.599740
-412.878701,421.340683,1.599753
-413.106759,421.534255,1.599766
-413.334755,421.728209,1.599768
-413.562765,421.922195,1.599756
-413.790851,422.115811,1.599741
-414.019066,422.308809,1.599730
-414.247498,422.501135,1.599724
-414.476130,422.692992,1.599721
-414.704850,422.884646,1.599722
-414.933575,423.076284,1.599732
-415.162291,423.268132,1.599750
-415.390960,423.460397,1.599767
-415.619517,423.653106,1.599775
-415.847988,423.846019,1.599772
-416.076464,424.038760,1.599756
-416.304954,424.230981,1.599738
-416.533517,424.422509,1.599730
-416.762299,424.613521,1.599725
-416.991235,424.804295,1.599726
-417.220246,424.995062,1.599737
-417.449319,425.186033,1.599750
-417.678351,425.377362,1.599766
-417.907295,425.569131,1.599780
-418.136253,425.761178,1.599779
-418.365283,425.953107,1.599760
-418.594316,426.144539,1.599743
-418.823442,426.335435,1.599736
-419.052763,426.526051,1.599730
-419.282166,426.716601,1.599731
-419.511592,426.907274,1.599743
-419.741039,427.098287,1.599755
-419.970438,427.289679,1.599758
-420.199813,427.481188,1.599755
-420.429295,427.672478,1.599747
-420.658942,427.863361,1.599736
-420.888664,428.053857,1.599730
-421.118416,428.244203,1.599735
-421.348219,428.434667,1.599741
-421.577984,428.625391,1.599751
-421.807627,428.816467,1.599762
-422.037218,429.007813,1.599762
-422.266860,429.199084,1.599754
-422.496606,429.389976,1.599745
-422.726464,429.580453,1.599743
-422.956410,429.770733,1.599739
-423.186322,429.960971,1.599739
-423.416138,430.151323,1.599751
-423.645886,430.342033,1.599767
-423.875530,430.533259,1.599787
-424.105043,430.725055,1.599802
-424.334477,430.917257,1.599801
-424.563915,431.109469,1.599788
-424.793425,431.301344,1.599773
-425.023064,431.492728,1.599760
-425.252785,431.683709,1.599751
-425.482503,431.874514,1.599751
-425.712207,432.065378,1.599758
-425.941878,432.256499,1.599769
-426.171450,432.447959,1.599775
-426.400944,432.639577,1.599774
-426.630445,432.831145,1.599776
-426.859930,433.022774,1.599779
-427.089322,433.214651,1.599786
-427.318609,433.406857,1.599796
-427.547752,433.599475,1.599809
-427.776711,433.792586,1.599816
-428.005537,433.986016,1.599809
-428.234354,434.179371,1.599795
-428.463244,434.372340,1.599778
-428.692199,434.564848,1.599765
-428.921176,434.757065,1.599761
-429.150156,434.949222,1.599761
-429.379083,435.141476,1.599768
-429.607909,435.333991,1.599782
-429.836618,435.526936,1.599797
-430.065169,435.720348,1.599806
-430.293590,435.914042,1.599805
-430.522026,436.107670,1.599794
-430.750561,436.300919,1.599781
-430.979185,436.493711,1.599773
-431.207869,436.686244,1.599770
-431.436567,436.878731,1.599772
-431.665239,437.071342,1.599782
-431.893848,437.264263,1.599797
-432.122333,437.457631,1.599811
-432.350635,437.651469,1.599818
-432.578786,437.845593,1.599812
-432.806896,438.039632,1.599798
-433.035053,438.233268,1.599784
-433.263296,438.426451,1.599774
-433.491575,438.619362,1.599768
-433.719818,438.812192,1.599771
-433.948031,439.005150,1.599783
-434.176196,439.198433,1.599796
-434.404224,439.392143,1.599810
-434.632057,439.586336,1.599823
-434.859719,439.780944,1.599824
-435.087334,439.975661,1.599815
-435.315011,440.170127,1.599801
-435.542750,440.364248,1.599792
-435.770508,440.558206,1.599786
-435.998231,440.752168,1.599784
-436.225869,440.946255,1.599791
-436.453401,441.140649,1.599805
-436.680811,441.335504,1.599819
-436.908070,441.530843,1.599826
-437.135207,441.726461,1.599820
-437.362334,441.921976,1.599805
-437.589544,442.117046,1.599789
-437.816888,442.311516,1.599776
-438.044347,442.505505,1.599769
-438.271867,442.699277,1.599767
-438.499385,442.893024,1.599769
-438.726837,443.086907,1.599781
-438.954195,443.281126,1.599793
-439.181395,443.475771,1.599805
-439.408455,443.670777,1.599811
-439.635515,443.865865,1.599802
-439.862642,444.060662,1.599789
-440.089831,444.255072,1.599781
-440.317062,444.449298,1.599777
-440.544278,444.643516,1.599777
-440.771428,444.837853,1.599784
-440.998473,445.032482,1.599796
-441.225372,445.227542,1.599810
-441.452098,445.423068,1.599819
-441.678711,445.618892,1.599816
-441.905336,445.814641,1.599804
-442.132072,446.009993,1.599792
-442.358954,446.204890,1.599784
-442.585932,446.399517,1.599778
-442.812926,446.594061,1.599780
-443.039909,446.788706,1.599789
-443.266846,446.983642,1.599799
-443.493651,447.178980,1.599813
-443.720292,447.374764,1.599820
-443.946817,447.570823,1.599814
-444.173335,447.766777,1.599801
-444.399901,447.962419,1.599792
-444.626492,448.157899,1.599786
-444.853053,448.353390,1.599783
-445.079543,448.548991,1.599789
-445.305938,448.744861,1.599800
-445.532206,448.941156,1.599813
-445.758319,449.137875,1.599808
-445.984225,449.334689,1.599790
-446.210024,449.531203,1.599772
-446.435907,449.727207,1.599753
-446.661882,449.922684,1.599743
-446.887932,450.117871,1.599743
-447.114061,450.313014,1.599748
-447.340217,450.508272,1.599759
-447.566338,450.703813,1.599774
-447.792411,450.899683,1.599779
-448.018527,451.095586,1.599775
-448.244855,451.291102,1.599770
-448.471581,451.485910,1.599747
-448.698881,451.679731,1.599700
-448.926572,451.872685,1.599952
-449.153660,452.065757,1.600835
-449.378941,452.260113,1.602611
-449.601614,452.456564,1.605615
-449.821694,452.655150,1.610305
-450.040051,452.855081,1.616924
-450.257613,453.055450,1.625657
-450.475175,453.255306,1.636622
-450.693772,453.453361,1.649895
-450.914462,453.648310,1.665379
-451.137950,453.839143,1.682838
-451.364565,454.025117,1.702008
-451.594355,454.205760,1.722603
-451.827266,454.380895,1.744307
-452.063192,454.550525,1.766797
-452.301942,454.714729,1.789788
-452.543322,454.873644,1.813012
-452.787134,455.027400,1.836229
-453.033220,455.176128,1.859227
-453.281520,455.320026,1.881805
-453.531926,455.459317,1.903792
-453.784295,455.594221,1.925045
-454.038492,455.724967,1.945442
-454.294407,455.851784,1.964893
-454.551953,455.974892,1.983322
-454.811044,456.094505,2.000679
-455.071633,456.210850,2.016927
-455.333665,456.324148,2.032043
-455.597038,456.434593,2.046024
-455.861654,456.542384,2.058883
-456.127467,456.647713,2.070638
-456.394431,456.750789,2.081293
-456.662435,456.851918,2.090856
-456.931400,456.951336,2.099250
-457.201330,457.049080,2.106394
-457.472163,457.145253,2.112245
-457.743862,457.240119,2.116806
-458.016477,457.333884,2.120104
-458.290103,457.426727,2.122192
-458.564790,457.518856,2.123139
-458.840533,457.610429,2.123038
-459.117306,457.701549,2.121989
-459.395063,457.792290,2.120100
-459.673761,457.882701,2.117493
-459.953387,457.972798,2.114339
-460.233869,458.062560,2.110867
-460.515139,458.151957,2.107276
-460.797193,458.240964,2.103725
-461.079987,458.329514,2.100354
-461.363471,458.417504,2.097266
-461.647628,458.504820,2.094528
-461.932411,458.591330,2.092186
-462.217791,458.676889,2.090265
-462.503770,458.761360,2.088770
-462.790346,458.844633,2.087694
-463.077497,458.926608,2.087022
-463.365191,459.007197,2.086711
-463.653073,459.086269,2.086674
-463.940022,459.163563,2.086887
-464.225315,459.238897,2.087348
-464.509323,459.312253,2.088007
-464.792376,459.383547,2.088802
-465.074504,459.452631,2.089681
-465.355946,459.519423,2.090595
-465.637037,459.583884,2.091501
-465.917941,459.645965,2.092367
-466.198824,459.705642,2.093168
-466.479900,459.762933,2.093884
-466.761328,459.817876,2.094505
-467.043252,459.870520,2.095026
-467.325797,459.920935,2.095443
-467.609044,459.969198,2.095756
-467.893056,460.015395,2.095973
-468.177903,460.059629,2.096096
-468.463625,460.101986,2.096134
-468.750233,460.142556,2.096094
-469.037739,460.181437,2.095986
-469.326150,460.218709,2.095816
-469.615437,460.254435,2.095600
-469.905640,460.288678,2.095344
-470.196782,460.321494,2.095058
-470.488836,460.352922,2.094753
-470.781735,460.382996,2.094446
-471.075438,460.411747,2.094151
-471.369926,460.439202,2.093877
-471.665174,460.465382,2.093631
-471.961143,460.490309,2.093411
-472.257741,460.513999,2.093224
-472.554903,460.536464,2.093073
-472.852606,460.557742,2.092956
-473.150817,460.577866,2.092872
-473.449469,460.596834,2.092819
-473.748507,460.614645,2.092795
-474.047874,460.631293,2.092792
-474.347500,460.646759,2.092808
-474.647323,460.661028,2.092836
-474.947298,460.674091,2.092876
-475.247423,460.685951,2.092924
-475.547700,460.696619,2.092973
-475.848103,460.706113,2.093021
-476.148585,460.714461,2.093066
-476.449148,460.721698,2.093110
-476.749835,460.727852,2.093150
-477.050660,460.732951,2.093185
-477.351623,460.737028,2.093213
-477.652706,460.740121,2.093233
-477.953898,460.742268,2.093245
-478.255181,460.743513,2.093250
-478.556535,460.743894,2.093250
-478.857986,460.743453,2.093247
-479.159570,460.742225,2.093238
-479.461263,460.740242,2.093225
-479.763061,460.737541,2.093210
-480.065000,460.734158,2.093196
-480.367133,460.730117,2.093182
-480.669491,460.725441,2.093167
-480.972072,460.720160,2.093152
-481.274870,460.714326,2.093138
-481.577922,460.707997,2.093125
-481.881246,460.701225,2.093110
-482.184807,460.694056,2.093098
-482.488640,460.686535,2.093091
-482.792806,460.678690,2.093082
-483.097279,460.670545,2.093076
-483.402079,460.662128,2.093073
-483.707236,460.653468,2.093069
-484.012741,460.644589,2.093068
-484.318610,460.635513,2.093069
-484.624886,460.626259,2.093072
-484.931605,460.616844,2.093079
-485.238813,460.607285,2.093083
-485.546508,460.597605,2.093089
-485.854704,460.587824,2.093095
-486.163440,460.577952,2.093102
-486.472759,460.568008,2.093110
-486.782678,460.558012,2.093112
-487.093136,460.547982,2.093105
-487.404035,460.537939,2.093096
-487.715366,460.527893,2.093092
-488.027218,460.517847,2.093090
-488.277109,460.509815,2.093088
-488.527358,460.501790,2.093087
-488.777965,460.493776,2.093084
-489.028910,460.485777,2.093077
-489.280161,460.477795,2.093071
-489.531715,460.469837,2.093068
-489.783616,460.461907,2.093067
-490.035888,460.454005,2.093063
-490.288506,460.446128,2.093056
-490.541438,460.438277,2.093054
-490.794720,460.430455,2.093056
-491.048410,460.422666,2.093059
-491.302539,460.414913,2.093061
-491.557091,460.407197,2.093061
-491.812040,460.399521,2.093062
-492.067401,460.391888,2.093067
-492.323226,460.384305,2.093075
-492.579565,460.376781,2.093083
-492.836431,460.369323,2.093090
-493.093824,460.361938,2.093100
-493.351773,460.354637,2.093114
-493.610346,460.347429,2.093136
-493.869646,460.340322,2.093173
-494.129832,460.333319,2.093228
-494.391105,460.326421,2.093303
-494.653676,460.319631,2.093398
-494.917756,460.312949,2.093519
-495.183573,460.306383,2.093651
-495.451244,460.299981,2.093723
-495.720536,460.293935,2.093701
-495.990936,460.288550,2.093604
-496.261952,460.284088,2.093465
-496.533255,460.280718,2.093308
-496.804646,460.278519,2.093151
-497.076069,460.277463,2.093018
-497.347650,460.277456,2.092909
-497.619553,460.278408,2.092817
-497.891824,460.280257,2.092729
-498.164384,460.282958,2.092501
-498.437075,460.286483,2.091816
-498.709676,460.290843,2.090397
-498.981929,460.296089,2.088033
-499.253653,460.302333,2.084555
-499.524767,460.309767,2.079871
-499.795222,460.318641,2.073990
-500.064994,460.329209,2.067116
-500.334109,460.341610,2.059578
-500.602668,460.355854,2.051701
-500.870788,460.371899,2.043646
-501.138515,460.389707,2.035339
-501.405897,460.409279,2.026684
-501.672998,460.430620,2.017589
