x,y,z
-127.140009,171.563196,1.581091
-127.431011,171.552362,1.580885
-127.722165,171.545811,1.580665
-128.013502,171.543430,1.580492
-128.305075,171.545531,1.580388
-128.596848,171.552531,1.580264
-128.888770,171.564168,1.580078
-129.180839,171.579743,1.579870
-129.473027,171.598810,1.579649
-129.765260,171.621020,1.579417
-130.057479,171.645938,1.579213
-130.349672,171.673410,1.579086
-130.641702,171.704005,1.579057
-130.933313,171.738668,1.579115
-131.224297,171.778113,1.579266
-131.514457,171.822903,1.579495
-131.803554,171.873563,1.579768
-132.091407,171.930455,1.580045
-132.377896,171.993730,1.580286
-132.662791,172.063311,1.580416
-132.945459,172.138830,1.580447
-133.225455,172.219968,1.580438
-133.502913,172.306678,1.580386
-133.777939,172.398859,1.580307
-134.050542,172.496364,1.580223
-134.320910,172.599138,1.580118
-134.589258,172.707018,1.579973
-134.855771,172.819648,1.579792
-135.120914,172.936643,1.579581
-135.385346,173.057575,1.579335
-135.649662,173.181855,1.579080
-135.914492,173.308818,1.578826
-136.180312,173.437738,1.578569
-136.447266,173.567793,1.578320
-136.715294,173.698232,1.578100
-136.984304,173.828467,1.577913
-137.254139,173.958035,1.577760
-137.524555,174.086608,1.577639
-137.795240,174.214042,1.577498
-138.065837,174.340319,1.577303
-138.336027,174.465459,1.577058
-138.605521,174.589506,1.576762
-138.873971,174.712535,1.576441
-139.140971,174.834686,1.575994
-139.406273,174.956380,1.575555
-139.669865,175.078434,1.575240
-139.931820,175.201608,1.574942
-140.192264,175.326436,1.574668
-140.451318,175.453494,1.574570
-140.709029,175.583353,1.574602
-140.965398,175.716403,1.574678
-141.220416,175.853107,1.574769
-141.473980,175.994055,1.574935
-141.725923,176.139671,1.575163
-141.976029,176.290403,1.575447
-142.223968,176.446842,1.575775
-142.469215,176.609466,1.576162
-142.711129,176.778690,1.576645
-142.949073,176.955034,1.577177
-143.182422,177.138875,1.577639
-143.410700,177.330114,1.577885
-143.633616,177.528351,1.577782
-143.850949,177.733059,1.577410
-144.062627,177.943488,1.576641
-144.268741,178.159093,1.575563
-144.469510,178.379179,1.574160
-144.665119,178.601764,1.572410
-144.855634,178.824474,1.570695
-145.040631,179.047133,1.569340
-145.219243,179.271044,1.568266
-145.390937,179.496825,1.567485
-145.555390,179.724942,1.567108
-145.712157,179.956307,1.567072
-145.860891,180.191637,1.567300
-146.001350,180.431328,1.567766
-146.133304,180.675699,1.568304
-146.256769,180.924753,1.568751
-146.372003,181.178108,1.569086
-146.479271,181.435257,1.569283
-146.578859,181.695658,1.569312
-146.671168,181.958724,1.569207
-146.756625,182.223869,1.569000
-146.835665,182.490479,1.568633
-146.908973,182.757963,1.567984
-146.977550,183.025843,1.567203
-147.042161,183.293143,1.566391
-147.102839,183.557774,1.565647
-147.159375,183.817477,1.565154
-147.211592,184.070535,1.565045
-147.268411,184.363252,1.565364
-147.319355,184.641719,1.565997
-147.365005,184.904654,1.566765
-147.405587,185.151599,1.567599
-147.447505,185.418582,1.568546
-147.489913,185.694793,1.569494
-147.532711,185.969172,1.569539
-147.579043,186.234965,1.567387
-147.633010,186.489347,1.563924
-147.697749,186.746549,1.560680
-147.767894,186.999537,1.558269
-147.838924,187.243896,1.557668
-147.929946,187.487345,1.558520
-148.090646,187.682752,1.559818
-148.317962,187.789795,1.559831
-148.464697,188.009362,1.565921
-148.519665,188.257671,1.569480
-148.551111,188.516429,1.570125
-148.571809,188.794967,1.569207
-148.584206,189.074642,1.567471
-148.591552,189.340990,1.565539
-148.597696,189.625257,1.563567
-148.603735,189.882135,1.562027
-148.611173,190.150545,1.560668
-148.619715,190.429840,1.559503
-148.629143,190.719469,1.558529
-148.639568,191.019012,1.557774
-148.649112,191.275981,1.557314
-148.659556,191.539496,1.557004
-148.671004,191.809484,1.556831
-148.683425,192.085901,1.556785
-148.696730,192.368729,1.556853
-148.710882,192.657941,1.556989
-148.725841,192.953264,1.557047
-148.741482,193.253826,1.556964
-148.757674,193.558469,1.556799
-148.774409,193.866240,1.556582
-148.791663,194.176262,1.556332
-148.809318,194.487611,1.556092
-148.827249,194.799464,1.555883
-148.845254,195.111021,1.555711
-148.862976,195.421400,1.555593
-148.880050,195.729740,1.555544
-148.896195,196.035244,1.555570
-148.911285,196.337321,1.555656
-148.925380,196.635674,1.555790
-148.938479,196.930118,1.555960
-148.950478,197.220508,1.556141
-148.961336,197.506833,1.556320
-148.971062,197.789143,1.556498
-148.979638,198.067373,1.556671
-148.987000,198.341415,1.556836
-148.993019,198.611195,1.556994
-148.997715,198.876529,1.557119
-149.001279,199.137547,1.557103
-149.003778,199.395683,1.556950
-149.005143,199.652984,1.556767
-149.005363,199.910949,1.556642
-149.004773,200.170735,1.556623
-149.003928,200.433550,1.556690
-149.002949,200.700184,1.556814
-149.001726,200.970958,1.556969
-149.000497,201.246049,1.557102
-148.999562,201.525398,1.557153
-148.998959,201.808583,1.557093
-148.998717,202.094943,1.556919
-148.998844,202.383841,1.556689
-148.999053,202.674871,1.556425
-148.998977,202.967680,1.556169
-148.998428,203.262028,1.555947
-148.997260,203.557821,1.555761
-148.995109,203.854911,1.555616
-148.991599,204.153174,1.555515
-148.986508,204.452567,1.555452
-148.979494,204.752944,1.555421
-148.969966,205.053985,1.555426
-148.957158,205.355240,1.555480
-148.940300,205.656250,1.555585
-148.918792,205.956692,1.555741
-148.892158,206.256304,1.555943
-148.859962,206.554791,1.556170
-148.821862,206.851895,1.556405
-148.777615,207.147418,1.556628
-148.727093,207.441234,1.556816
-148.670280,207.733333,1.556960
-148.607225,208.023801,1.557050
-148.538049,208.312770,1.557060
-148.463071,208.600421,1.556973
-148.382779,208.886958,1.556803
-148.297742,209.172711,1.556535
-148.208801,209.458000,1.556145
-148.117164,209.742975,1.555684
-148.023983,210.027722,1.555232
-147.930056,210.312304,1.554828
-147.836085,210.596738,1.554491
-147.742784,210.881032,1.554235
-147.650678,211.165191,1.554062
-147.560091,211.449234,1.553967
-147.471257,211.733226,1.553936
-147.384301,212.017234,1.553955
-147.299269,212.301319,1.554014
-147.216208,212.585550,1.554102
-147.135187,212.869993,1.554212
-147.056267,213.154704,1.554336
-146.979521,213.439729,1.554458
-146.905058,213.725103,1.554542
-146.832969,214.010914,1.554593
-146.763261,214.297298,1.554594
-146.695930,214.584345,1.554584
-146.631006,214.872133,1.554579
-146.568556,215.160730,1.554581
-146.508693,215.450145,1.554587
-146.451562,215.740285,1.554591
-146.397311,216.030956,1.554596
-146.346054,216.322045,1.554597
-146.297685,216.613650,1.554589
-146.251780,216.906159,1.554585
-146.207896,217.200026,1.554552
-146.165778,217.495100,1.554455
-146.125206,217.790958,1.554384
-146.085827,218.088060,1.554326
-146.047392,218.386787,1.554245
-146.009788,218.686832,1.554157
-145.972882,218.987906,1.554077
-145.936540,219.289919,1.553976
-145.900866,219.592577,1.553814
-145.866523,219.895431,1.553637
-145.834802,220.198123,1.553538
-145.807629,220.500460,1.553565
-145.786870,220.802177,1.553763
-145.773871,221.102907,1.554176
-145.769758,221.402497,1.554777
-145.775526,221.700972,1.555478
-145.791887,221.998225,1.556220
-145.819345,222.294063,1.556945
-145.858220,222.588286,1.557608
-145.908345,222.880671,1.558088
-145.969006,223.170980,1.558413
-146.039415,223.459049,1.558655
-146.118944,223.744817,1.558829
-146.207009,224.028185,1.558958
-146.303041,224.309062,1.559051
-146.406492,224.587414,1.559122
-146.516814,224.863132,1.559222
-146.633478,225.136048,1.559414
-146.756021,225.406077,1.559739
-146.884027,225.673212,1.560199
-147.017105,225.937423,1.560759
-147.154914,226.198712,1.561373
-147.297133,226.457135,1.562006
-147.443479,226.712773,1.562632
-147.593690,226.965718,1.563202
-147.747376,227.216274,1.563675
-147.903999,227.464980,1.564063
-148.063107,227.712270,1.564403
-148.224484,227.958310,1.564759
-148.388109,228.203005,1.565172
-148.553964,228.446179,1.565674
-148.722023,228.687704,1.566266
-148.892300,228.927467,1.566907
-149.064731,229.165460,1.567541
-149.239066,229.401951,1.568158
-149.415047,229.637306,1.568789
-149.592534,229.871785,1.569463
-149.771488,230.105396,1.570207
-149.951979,230.337912,1.571033
-150.134115,230.569114,1.571938
-150.317924,230.798919,1.572885
-150.503287,231.027524,1.573829
-150.690027,231.255258,1.574730
-150.877981,231.482251,1.575566
-151.067129,231.708374,1.576329
-151.257599,231.933412,1.577007
-151.449484,232.157210,1.577598
-151.642717,232.379813,1.578130
-151.837135,232.601487,1.578635
-152.032597,232.822488,1.579141
-152.229025,233.042934,1.579668
-152.426422,233.262660,1.580223
-152.624882,233.481372,1.580795
-152.824524,233.698901,1.581355
-153.025343,233.915258,1.581879
-153.227210,234.130708,1.582368
-153.429976,234.345543,1.582835
-153.633483,234.559950,1.583305
-153.837628,234.774160,1.583787
-154.042372,234.988249,1.584264
-154.247764,235.201879,1.584718
-154.453830,235.414580,1.585136
-154.660593,235.626096,1.585528
-154.868213,235.836594,1.585877
-155.076675,236.046389,1.586177
-155.285827,236.255707,1.586431
-155.495583,236.464752,1.586643
-155.705872,236.673745,1.586806
-155.916589,236.882724,1.586937
-156.127794,237.091429,1.587059
-156.339646,237.299499,1.587186
-156.552158,237.506642,1.587338
-156.765364,237.712871,1.587513
-156.979256,237.918495,1.587693
-157.193708,238.123800,1.587876
-157.408587,238.328996,1.588070
-157.623783,238.534313,1.588286
-157.839202,238.739989,1.588527
-158.054767,238.946060,1.588786
-158.270499,239.152223,1.589067
-158.486451,239.358260,1.589364
-158.702542,239.564321,1.589670
-158.918725,239.770632,1.589972
-159.135007,239.977299,1.590254
-159.351289,240.184405,1.590512
-159.567453,240.392069,1.590744
-159.783451,240.600388,1.590949
-159.999227,240.809411,1.591136
-160.214686,241.019140,1.591316
-160.429757,241.229555,1.591500
-160.644398,241.440617,1.591691
-160.858567,241.652267,1.591892
-161.072265,241.864464,1.592097
-161.285534,242.077176,1.592292
-161.498387,242.290309,1.592479
-161.710861,242.503784,1.592665
-161.923026,242.717548,1.592850
-162.134918,242.931501,1.593046
-162.346616,243.145576,1.593257
-162.558219,243.359755,1.593479
-162.769759,243.573998,1.593706
-162.981270,243.788286,1.593929
-163.192799,244.002624,1.594139
-163.404340,244.217010,1.594330
-163.615871,244.431470,1.594499
-163.827394,244.646060,1.594642
-164.038886,244.860807,1.594759
-164.250302,245.075727,1.594856
-164.461608,245.290842,1.594942
-164.672770,245.506160,1.595024
-164.883721,245.721655,1.595107
-165.094399,245.937314,1.595201
-165.304810,246.153185,1.595303
-165.514955,246.369325,1.595408
-165.724781,246.585768,1.595512
-165.934241,246.802558,1.595613
-166.143313,247.019747,1.595713
-166.351966,247.237390,1.595816
-166.560165,247.455527,1.595922
-166.767889,247.674180,1.596034
-166.975167,247.893396,1.596141
-167.182010,248.113158,1.596241
-167.388475,248.333392,1.596320
-167.594806,248.553738,1.596369
-167.801388,248.773569,1.596401
-168.008394,248.992666,1.596425
-168.215749,249.211264,1.596443
-168.423423,249.429506,1.596457
-168.631418,249.647434,1.596470
-168.839663,249.865161,1.596490
-169.048125,250.082803,1.596522
-169.256825,250.300402,1.596559
-169.465722,250.517945,1.596600
-169.674779,250.735418,1.596645
-169.884022,250.952822,1.596690
-170.093465,251.170140,1.596737
-170.303122,251.387349,1.596790
-170.513023,251.604410,1.596848
-170.723179,251.821265,1.596913
-170.933597,252.037861,1.596985
-171.144306,252.254178,1.597054
-171.355277,252.470167,1.597125
-171.566541,252.685842,1.597195
-171.778150,252.901245,1.597255
-171.990089,253.116334,1.597309
-172.202372,253.331092,1.597357
-172.415032,253.545531,1.597394
-172.628068,253.759620,1.597422
-172.841484,253.973319,1.597447
-173.055306,254.186595,1.597469
-173.269524,254.399384,1.597492
-173.484136,254.611645,1.597525
-173.699234,254.823447,1.597564
-173.914883,255.034833,1.597601
-174.131077,255.245753,1.597640
-174.347866,255.456195,1.597679
-174.565317,255.666131,1.597718
-174.783486,255.875480,1.597762
-175.002456,256.084191,1.597810
-175.222292,256.292173,1.597857
-175.443028,256.499245,1.597904
-175.664733,256.705288,1.597954
-175.887510,256.910241,1.598002
-176.111444,257.114003,1.598050
-176.336613,257.316497,1.598094
-176.563070,257.517646,1.598128
-176.790775,257.717163,1.598152
-177.019702,257.914710,1.598178
-177.249972,258.110213,1.598213
-177.481727,258.303662,1.598254
-177.715021,258.494946,1.598300
-177.949901,258.683952,1.598358
-178.186505,258.870632,1.598422
-178.424936,259.054904,1.598482
-178.665181,259.236647,1.598534
-178.907198,259.415804,1.598572
-179.150906,259.592362,1.598593
-179.396182,259.766325,1.598602
-179.642945,259.937779,1.598601
-179.891117,260.106831,1.598596
-180.140590,260.273486,1.598584
-180.391201,260.437745,1.598549
-180.642705,260.599937,1.598484
-180.894807,260.760632,1.598404
-181.147257,260.920309,1.598327
-181.399919,261.079437,1.598268
-181.652747,261.238579,1.598235
-181.905710,261.398290,1.598230
-182.158732,261.558984,1.598245
-182.411703,261.720859,1.598266
-182.664526,261.883836,1.598273
-182.917112,262.047546,1.598259
-183.169296,262.211541,1.598232
-183.420989,262.375490,1.598215
-183.672396,262.539249,1.598209
-183.923747,262.702742,1.598217
-184.175206,262.865958,1.598239
-184.426972,263.028985,1.598282
-184.679283,263.192099,1.598333
-184.932178,263.355574,1.598376
-185.185550,263.519348,1.598401
-185.439314,263.683150,1.598414
-185.693407,263.846815,1.598415
-185.947760,264.010224,1.598409
-186.202357,264.173230,1.598398
-186.457161,264.335709,1.598380
-186.712072,264.497603,1.598362
-186.967016,264.659085,1.598350
-187.221916,264.820523,1.598346
-187.476683,264.982217,1.598354
-187.731252,265.144378,1.598375
-187.985570,265.307190,1.598406
-188.239645,265.470661,1.598427
-188.493475,265.634488,1.598434
-188.747020,265.798335,1.598440
-189.000311,265.962065,1.598449
-189.253377,266.125757,1.598466
-189.506167,266.289601,1.598491
-189.758632,266.453765,1.598525
-190.010741,266.618383,1.598567
-190.262465,266.783592,1.598612
-190.513806,266.949507,1.598659
-190.764815,267.116128,1.598690
-191.015534,267.283182,1.598700
-191.265969,267.450288,1.598698
-191.516162,267.617197,1.598692
-191.766147,267.783865,1.598688
-192.015917,267.950471,1.598688
-192.265447,268.117225,1.598692
-192.514702,268.284270,1.598707
-192.763685,268.451777,1.598730
-193.012382,268.619887,1.598754
-193.260750,268.788624,1.598774
-193.508820,268.957827,1.598781
-193.756671,269.127166,1.598778
-194.004354,269.296333,1.598771
-194.251869,269.465169,1.598770
-194.499220,269.633787,1.598779
-194.746399,269.802432,1.598797
-194.993381,269.971283,1.598821
-195.240118,270.140477,1.598852
-195.486597,270.310173,1.598888
-195.732849,270.480509,1.598921
-195.978901,270.651434,1.598939
-196.224800,270.822637,1.598940
-196.470587,270.993761,1.598930
-196.716275,271.164565,1.598917
-196.961849,271.335035,1.598910
-197.207312,271.505403,1.598910
-197.452641,271.675892,1.598918
-197.697803,271.846656,1.598936
-197.942788,272.017875,1.598960
-198.187560,272.189674,1.598985
-198.432115,272.362079,1.599003
-198.676526,272.534898,1.599006
-198.920860,272.707766,1.598999
-199.165157,272.880384,1.598991
-199.409423,273.052640,1.598987
-199.653632,273.224681,1.598994
-199.897770,273.396760,1.599005
-200.141748,273.569014,1.598999
-200.385149,273.741306,1.598969
-200.627546,273.913476,1.598946
-200.869025,274.085698,1.598930
-201.109732,274.258135,1.598921
-201.349690,274.430818,1.598923
-201.589006,274.603828,1.598937
-201.827859,274.777301,1.598958
-202.066343,274.951305,1.598981
-202.304479,275.125853,1.599009
-202.542302,275.300977,1.599037
-202.779818,275.476689,1.599066
-203.017052,275.652997,1.599092
-203.254070,275.829796,1.599101
-203.490961,276.006714,1.599098
-203.727824,276.183368,1.599093
-203.964769,276.359612,1.599095
-204.201848,276.535578,1.599107
-204.439087,276.711516,1.599130
-204.676503,276.887618,1.599153
-204.914074,277.063833,1.599171
-205.151835,277.239881,1.599191
-205.389909,277.415522,1.599212
-205.628353,277.590720,1.599237
-205.867117,277.765697,1.599268
-206.106138,277.940730,1.599302
-206.345344,278.115999,1.599334
-206.584651,278.291517,1.599362
-206.824101,278.467066,1.599386
-207.063796,278.642359,1.599403
-207.303750,278.817162,1.599419
-207.543970,278.991290,1.599440
-207.784505,279.164780,1.599464
-208.025321,279.337957,1.599489
-208.266309,279.511127,1.599518
-208.507428,279.684462,1.599546
-208.748675,279.857906,1.599567
-208.990044,280.031230,1.599584
-209.231550,280.204261,1.599599
-209.473183,280.376993,1.599615
-209.714866,280.549633,1.599633
-209.956522,280.722451,1.599661
-210.198161,280.895691,1.599694
-210.439758,281.069535,1.599727
-210.681262,281.244044,1.599752
-210.922664,281.419059,1.599765
-211.163940,281.594448,1.599780
-211.405075,281.770348,1.599801
-211.646097,281.946936,1.599824
-211.887040,282.124292,1.599850
-212.127889,282.302504,1.599873
-212.368412,282.481677,1.599880
-212.608032,282.661967,1.599883
-212.846175,282.843609,1.599891
-213.082550,283.026752,1.599893
-213.317265,283.211335,1.599887
-213.550628,283.397228,1.599874
-213.782931,283.584282,1.599837
-214.014404,283.772057,1.599772
-214.245246,283.959936,1.599700
-214.475666,284.147477,1.599634
-214.705854,284.334332,1.599579
-214.935936,284.520117,1.599539
-215.166021,284.704537,1.599519
-215.396260,284.887444,1.599516
-215.626798,285.068711,1.599529
-215.857740,285.248207,1.599553
-216.089177,285.425839,1.599585
-216.321189,285.601559,1.599621
-216.553829,285.775360,1.599659
-216.787178,285.947289,1.599699
-217.021316,286.117430,1.599732
-217.256227,286.285840,1.599760
-217.491888,286.452601,1.599786
-217.728348,286.617852,1.599806
-217.965604,286.781710,1.599819
-218.203594,286.944254,1.599828
-218.442281,287.105583,1.599833
-218.681641,287.265797,1.599836
-218.921650,287.424970,1.599839
-219.162317,287.583165,1.599842
-219.403639,287.740420,1.599846
-219.645614,287.896756,1.599850
-219.888242,288.052208,1.599854
-220.131504,288.207059,1.599854
-220.375314,288.361850,1.599818
-220.619630,288.516863,1.599716
-220.864450,288.672069,1.599253
-221.109771,288.827419,1.597967
-221.355626,288.982774,1.595450
-221.602098,289.137887,1.591384
-221.849254,289.292644,1.585601
-222.097135,289.447185,1.578049
-222.345758,289.601662,1.568759
-222.595121,289.756146,1.557826
-222.845241,289.910721,1.545390
-223.096117,290.065430,1.531623
-223.347715,290.220231,1.516719
-223.599981,290.375034,1.500894
-223.852897,290.529760,1.484365
-224.106463,290.684318,1.467342
-224.360683,290.838610,1.450022
-224.615598,290.992558,1.432593
-224.871230,291.146065,1.415226
-225.127556,291.299010,1.398082
-225.384566,291.451265,1.381297
-225.642268,291.602699,1.364994
-225.900658,291.753182,1.349279
-226.159734,291.902589,1.334236
-226.419504,292.050800,1.319933
-226.679982,292.197701,1.306468
-226.941183,292.343183,1.294064
-227.203102,292.487146,1.282969
-227.465732,292.629504,1.273369
-227.729099,292.770211,1.265377
-227.993207,292.909232,1.259033
-228.258038,293.046537,1.254328
-228.523589,293.182110,1.251205
-228.789860,293.315932,1.249578
-229.056839,293.447994,1.249336
-229.324513,293.578285,1.250355
-229.592874,293.706792,1.252497
-229.861912,293.833491,1.255624
-230.131613,293.958355,1.259592
-230.401962,294.081351,1.264265
-230.672942,294.202442,1.269466
-230.944559,294.321511,1.275003
-231.217026,294.437934,1.280687
-231.490774,294.550593,1.286260
-231.766143,294.658535,1.291541
-232.043374,294.761056,1.296441
-232.322678,294.857346,1.300880
-232.604183,294.946483,1.304794
-232.887912,295.027526,1.308146
-233.173804,295.099574,1.310900
-233.461747,295.162003,1.312912
-233.751692,295.214862,1.314131
-234.043541,295.258650,1.314562
-234.336994,295.293811,1.314129
-234.631650,295.321132,1.312863
-234.927040,295.342354,1.310779
-235.222687,295.359256,1.308090
-235.518317,295.373178,1.305307
-235.813973,295.385350,1.302647
-236.109686,295.396600,1.300220
-236.405279,295.407114,1.298158
-236.700602,295.416877,1.296503
-236.995611,295.425852,1.295233
-237.290211,295.433871,1.294317
-237.584279,295.440747,1.293725
-237.877737,295.446400,1.293418
-238.170533,295.450782,1.293360
-238.462671,295.453832,1.293516
-238.754177,295.455518,1.293852
-239.045079,295.455828,1.294336
-239.335404,295.454753,1.294941
-239.625188,295.452303,1.295640
-239.914474,295.448502,1.296411
-240.203299,295.443373,1.297235
-240.491702,295.436937,1.298085
-240.779720,295.429220,1.298925
-241.067386,295.420310,1.299679
-241.354734,295.410812,1.300320
-241.641859,295.401869,1.300845
-241.928858,295.393842,1.301269
-242.215758,295.386440,1.301617
-242.502581,295.380317,1.301901
-242.789396,295.376510,1.302076
-243.076261,295.374804,1.302148
-243.363189,295.374745,1.302184
-243.650118,295.377103,1.302181
-243.937016,295.382596,1.302080
-244.224002,295.390779,1.301913
-244.511095,295.401426,1.301727
-244.798207,295.415009,1.301455
-245.085401,295.431034,1.301090
-245.372798,295.448352,1.300708
-245.660412,295.466331,1.300344
-245.948251,295.484488,1.300017
-246.236341,295.502154,1.299737
-246.524640,295.518867,1.299513
-246.813112,295.534405,1.299350
-247.101789,295.548536,1.299239
-247.390645,295.561077,1.299171
-247.679627,295.571942,1.299143
-247.968712,295.581063,1.299148
-248.257879,295.588384,1.299179
-248.547089,295.593900,1.299233
-248.836337,295.597634,1.299308
-249.125661,295.599614,1.299394
-249.415019,295.599891,1.299488
-249.704340,295.598541,1.299592
-249.993655,295.595631,1.299702
-250.282954,295.591241,1.299792
-250.572173,295.585740,1.299833
-250.861306,295.580139,1.299838
-251.150376,295.575166,1.299828
-251.439383,295.570556,1.299819
-251.728332,295.565939,1.299817
-252.017234,295.561182,1.299819
-252.306069,295.555996,1.299830
-252.594812,295.550047,1.299848
-252.883477,295.543182,1.299873
-253.172053,295.535301,1.299900
-253.460510,295.526287,1.299927
-253.748831,295.516082,1.299948
-254.037007,295.504673,1.299966
-254.325022,295.492050,1.299977
-254.612868,295.478223,1.299984
-254.900541,295.463218,1.299984
-255.188032,295.447049,1.299980
-255.475337,295.429735,1.299972
-255.762458,295.411310,1.299961
-256.049391,295.391824,1.299939
-256.336155,295.371640,1.299889
-256.622819,295.351920,1.299830
-256.909466,295.334055,1.299801
-257.196149,295.319039,1.299841
-257.482905,295.307696,1.299955
-257.769760,295.300761,1.300112
-258.056713,295.298684,1.300289
-258.343755,295.301704,1.300465
-258.630856,295.309958,1.300613
-258.917963,295.323468,1.300721
-259.205012,295.342142,1.300747
-259.492004,295.365481,1.300603
-259.779058,295.392314,1.300322
-260.066290,295.421403,1.299986
-260.353754,295.451823,1.299648
-260.641493,295.482744,1.299345
-260.929524,295.513406,1.299098
-261.217830,295.543285,1.298918
-261.506409,295.571982,1.298803
-261.795243,295.599091,1.298745
-262.084289,295.624269,1.298735
-262.373515,295.647266,1.298763
-262.662893,295.667888,1.298817
-262.952385,295.686026,1.298884
-263.241958,295.701656,1.298957
-263.531586,295.714811,1.299027
-263.821226,295.725556,1.299090
-264.110847,295.733994,1.299148
-264.400453,295.740240,1.299196
-264.690033,295.744423,1.299236
-264.979560,295.746674,1.299268
-265.269013,295.747118,1.299260
-265.558114,295.745934,1.299122
-265.845260,295.743586,1.299059
-266.127718,295.740743,1.299344
-266.403373,295.737937,1.300173
-266.670792,295.735543,1.301623
-266.928438,295.733885,1.303706
-267.223101,295.733567,1.306994
-267.500890,295.735876,1.311013
-267.761260,295.741400,1.315452
-268.043455,295.752744,1.320869
-268.303670,295.770113,1.326386
-268.576046,295.798317,1.332685
-268.824267,295.836632,1.338895
-269.078647,295.893714,1.345729
-269.335893,295.977471,1.353294
-269.571569,296.085385,1.360176
-269.802954,296.219779,1.365449
-270.026401,296.364261,1.368276
-270.245558,296.511753,1.369357
-270.452832,296.654205,1.368750
-270.671309,296.807174,1.367027
-270.897951,296.967807,1.364784
-271.130479,297.132420,1.362612
-271.368892,297.297964,1.360898
-271.579307,297.438787,1.359910
-271.796996,297.577079,1.359485
-272.024195,297.711002,1.359621
-272.262886,297.838329,1.360240
-272.514385,297.956999,1.361216
-272.779429,298.065380,1.362259
-273.057933,298.162404,1.363163
-273.299899,298.234185,1.363699
-273.550367,298.297661,1.363968
-273.808745,298.352977,1.363951
-274.074195,298.400252,1.363588
-274.345782,298.439459,1.362980
-274.622632,298.470636,1.362216
-274.903939,298.493945,1.361312
-275.188885,298.509745,1.360309
-275.476683,298.518632,1.359271
-275.766621,298.521345,1.358208
-276.058002,298.518750,1.357182
-276.350210,298.511663,1.356271
-276.642785,298.500707,1.355518
-276.935398,298.486363,1.354940
-277.227795,298.469020,1.354544
-277.519823,298.448955,1.354317
-277.811475,298.426442,1.354239
-278.102835,298.401801,1.354289
-278.394003,298.375323,1.354446
-278.685098,298.347267,1.354684
-278.976289,298.317896,1.354975
-279.267739,298.287455,1.355297
-279.559590,298.256153,1.355632
-279.852005,298.224191,1.355963
-280.145125,298.191756,1.356269
-280.438986,298.159018,1.356545
-280.733596,298.126058,1.356771
-281.028747,298.092741,1.356930
-281.324066,298.058999,1.357028
-281.619325,298.025294,1.357072
-281.914367,297.992014,1.357070
-282.208948,297.958872,1.357037
-282.502844,297.925509,1.356987
-282.795951,297.891771,1.356930
-283.088200,297.857421,1.356869
-283.379517,297.822194,1.356806
-283.669881,297.785969,1.356745
-283.959318,297.748664,1.356687
-284.247858,297.710186,1.356630
-284.535539,297.670481,1.356576
-284.822399,297.629532,1.356526
-285.108504,297.587317,1.356481
-285.393957,297.543875,1.356436
-285.679071,297.499559,1.356382
-285.964264,297.455225,1.356316
-286.249683,297.412016,1.356268
-286.535358,297.370935,1.356269
-286.821389,297.332784,1.356325
-287.107822,297.298235,1.356425
-287.394633,297.267768,1.356550
-287.681812,297.241666,1.356683
-287.969312,297.220083,1.356795
-288.256994,297.203061,1.356864
-288.544903,297.190262,1.356805
-288.833133,297.180647,1.356622
-289.121635,297.173029,1.356386
-289.410366,297.166523,1.356145
-289.699332,297.160345,1.355926
-289.988497,297.153791,1.355749
-290.277798,297.146385,1.355620
-290.567195,297.137826,1.355538
-290.856648,297.127868,1.355493
-291.146092,297.116344,1.355479
-291.435499,297.103172,1.355488
-291.724866,297.088298,1.355513
-292.014158,297.071689,1.355546
-292.303330,297.053355,1.355572
-292.592367,297.033666,1.355553
-292.881275,297.013725,1.355506
-293.170066,296.994766,1.355469
-293.458742,296.977621,1.355472
-293.747290,296.962940,1.355517
-294.035686,296.951263,1.355589
-294.323915,296.942867,1.355646
-294.612022,296.937487,1.355635
-294.900093,296.934267,1.355564
-295.188191,296.932321,1.355466
-295.476356,296.930974,1.355365
-295.764622,296.929601,1.355278
-296.053026,296.927710,1.355216
-296.341711,296.925186,1.355184
-296.630996,296.922305,1.355176
-296.921155,296.919419,1.355181
-297.212222,296.916953,1.355181
-297.503945,296.915605,1.355177
-297.796006,296.916075,1.355178
-298.088147,296.918802,1.355190
-298.380120,296.924126,1.355214
-298.671700,296.932348,1.355245
-298.962746,296.943623,1.355275
-299.253170,296.957991,1.355302
-299.542907,296.975452,1.355315
-299.832024,296.995832,1.355288
-300.121000,297.018518,1.355229
-300.410537,297.042749,1.355173
-300.701211,297.067968,1.355138
-300.993407,297.093744,1.355125
-301.287311,297.119739,1.355126
-301.582974,297.145766,1.355135
-301.880405,297.171803,1.355149
-302.179609,297.198025,1.355149
-302.480486,297.224724,1.355038
-302.782727,297.252172,1.354824
-303.085803,297.281035,1.354573
-303.388904,297.312942,1.354340
-303.691193,297.349725,1.354239
-303.992059,297.392792,1.354485
-304.290966,297.443348,1.355343
-304.587428,297.502318,1.356961
-304.881096,297.570105,1.359450
-305.171719,297.646792,1.362719
-305.459061,297.732461,1.366469
-305.742945,297.827123,1.370405
-306.023277,297.930595,1.374319
-306.299981,298.042610,1.378049
-306.572949,298.162846,1.381467
-306.842086,298.290911,1.384495
-307.107333,298.426380,1.387101
-307.368629,298.568864,1.389282
-307.625905,298.718023,1.391180
-307.879142,298.873486,1.393088
