x,y
-180.140590,260.273486
-180.391201,260.437745
-180.642705,260.599937
-180.894807,260.760632
-181.147257,260.920309
-181.399919,261.079437
-181.652747,261.238579
-181.905710,261.398290
-182.158732,261.558984
-182.411703,261.720859
-182.664526,261.883836
-182.917112,262.047546
-183.169296,262.211541
-183.420989,262.375490
-183.672396,262.539249
-183.923747,262.702742
-184.175206,262.865958
-184.426972,263.028985
-184.679283,263.192099
-184.932178,263.355574
-185.185550,263.519348
-185.439314,263.683150
-185.693407,263.846815
-185.947760,264.010224
-186.202357,264.173230
-186.457161,264.335709
-186.712072,264.497603
-186.967016,264.659085
-187.221916,264.820523
-187.476683,264.982217
-187.731252,265.144378
-187.985570,265.307190
-188.239645,265.470661
-188.493475,265.634488
-188.747020,265.798335
-189.000311,265.962065
-189.253377,266.125757
-189.506167,266.289601
-189.758632,266.453765
-190.010741,266.618383
-190.262465,266.783592
-190.513806,266.949507
-190.764815,267.116128
-191.015534,267.283182
-191.265969,267.450288
-191.516162,267.617197
-191.766147,267.783865
-192.015917,267.950471
-192.265447,268.117225
-192.514702,268.284270
-192.763685,268.451777
-193.012382,268.619887
-193.260750,268.788624
-193.508820,268.957827
-193.756671,269.127166
-194.004354,269.296333
-194.251869,269.465169
-194.499220,269.633787
-194.746399,269.802432
-194.993381,269.971283
-195.240118,270.140477
-195.486597,270.310173
-195.732849,270.480509
-195.978901,270.651434
-196.224800,270.822637
-196.470587,270.993761
-196.716275,271.164565
-196.961849,271.335035
-197.207312,271.505403
-197.452641,271.675892
-197.697803,271.846656
-197.942788,272.017875
-198.187560,272.189674
-198.432115,272.362079
-198.676526,272.534898
-198.920860,272.707766
-199.165157,272.880384
-199.409423,273.052640
-199.653632,273.224681
-199.897770,273.396760
-200.141748,273.569014
-200.385149,273.741306
-200.627546,273.913476
-200.869025,274.085698
-201.109732,274.258135
-201.349690,274.430818
-201.589006,274.603828
-201.827859,274.777301
-202.066343,274.951305
-202.304479,275.125853
-202.542302,275.300977
-202.779818,275.476689
-203.017052,275.652997
-203.254070,275.829796
-203.490961,276.006714
-203.727824,276.183368
-203.964769,276.359612
-204.201848,276.535578
-204.439087,276.711516
-204.676503,276.887618
-204.914074,277.063833
-205.151835,277.239881
-205.389909,277.415522
-205.628353,277.590720
-205.867117,277.765697
-206.106138,277.940730
-206.345344,278.115999
-206.584651,278.291517
-206.824101,278.467066
-207.063796,278.642359
-207.303750,278.817162
-207.543970,278.991290
-207.784505,279.164780
-208.025321,279.337957
-208.266309,279.511127
-208.507428,279.684462
-208.748675,279.857906
-208.990044,280.031230
-209.231550,280.204261
-209.473183,280.376993
-209.714866,280.549633
-209.956522,280.722451
-210.198161,280.895691
-210.439758,281.069535
-210.681262,281.244044
-210.922664,281.419059
-211.163940,281.594448
-211.405075,281.770348
-211.646097,281.946936
-211.887040,282.124292
-212.127889,282.302504
-212.368412,282.481677
-212.608032,282.661967
-212.846175,282.843609
-213.082550,283.026752
-213.317265,283.211335
-213.550628,283.397228
-213.782931,283.584282
-214.014404,283.772057
-214.245246,283.959936
-214.475666,284.147477
-214.705854,284.334332
-214.935936,284.520117
-215.166021,284.704537
-215.396260,284.887444
-215.626798,285.068711
-215.857740,285.248207
-216.089177,285.425839
-216.321189,285.601559
-216.553829,285.775360
-216.787178,285.947289
-217.021316,286.117430
-217.256227,286.285840
-217.491888,286.452601
-217.728348,286.617852
-217.965604,286.781710
-218.203594,286.944254
-218.442281,287.105583
-218.681641,287.265797
-218.921650,287.424970
-219.162317,287.583165
-219.403639,287.740420
-219.645614,287.896756
-219.888242,288.052208
-220.131504,288.207059
-220.375314,288.361850
-220.619630,288.516863
-220.864450,288.672069
-221.109771,288.827419
-221.355626,288.982774
-221.602098,289.137887
-221.849254,289.292644
-222.097135,289.447185
-222.345758,289.601662
-222.595121,289.756146
-222.845241,289.910721
-223.096117,290.065430
-223.347715,290.220231
-223.599981,290.375034
-223.852897,290.529760
-224.106463,290.684318
-224.360683,290.838610
-224.615598,290.992558
-224.871230,291.146065
-225.127556,291.299010
-225.384566,291.451265
-225.642268,291.602699
-225.900658,291.753182
-226.159734,291.902589
-226.419504,292.050800
-226.679982,292.197701
-226.941183,292.343183
-227.203102,292.487146
-227.465732,292.629504
-227.729099,292.770211
-227.993207,292.909232
-228.258038,293.046537
-228.523589,293.182110
-228.789860,293.315932
-229.056839,293.447994
-229.324513,293.578285
-229.592874,293.706792
-229.861912,293.833491
-230.131613,293.958355
-230.401962,294.081351
-230.672942,294.202442
-230.944559,294.321511
-231.217026,294.437934
-231.490774,294.550593
-231.766143,294.658535
-232.043374,294.761056
-232.322678,294.857346
-232.604183,294.946483
-232.887912,295.027526
-233.173804,295.099574
-233.461747,295.162003
-233.751692,295.214862
-234.043541,295.258650
-234.336994,295.293811
-234.631650,295.321132
-234.927040,295.342354
-235.222687,295.359256
-235.518317,295.373178
-235.813973,295.385350
-236.109686,295.396600
-236.405279,295.407114
-236.700602,295.416877
-236.995611,295.425852
-237.290211,295.433871
-237.584279,295.440747
-237.877737,295.446400
-238.170533,295.450782
-238.462671,295.453832
-238.754177,295.455518
-239.045079,295.455828
-239.335404,295.454753
-239.625188,295.452303
-239.914474,295.448502
-240.203299,295.443373
-240.491702,295.436937
-240.779720,295.429220
-241.067386,295.420310
-241.354734,295.410812
-241.641859,295.401869
-241.928858,295.393842
-242.215758,295.386440
-242.502581,295.380317
-242.789396,295.376510
-243.076261,295.374804
-243.363189,295.374745
-243.650118,295.377103
-243.937016,295.382596
-244.224002,295.390779
-244.511095,295.401426
-244.798207,295.415009
-245.085401,295.431034
-245.372798,295.448352
-245.660412,295.466331
-245.948251,295.484488
-246.236341,295.502154
-246.524640,295.518867
-246.813112,295.534405
-247.101789,295.548536
-247.390645,295.561077
-247.679627,295.571942
-247.968712,295.581063
-248.257879,295.588384
-248.547089,295.593900
-248.836337,295.597634
-249.125661,295.599614
-249.415019,295.599891
-249.704340,295.598541
-249.993655,295.595631
-250.282954,295.591241
-250.572173,295.585740
-250.861306,295.580139
-251.150376,295.575166
-251.439383,295.570556
-251.728332,295.565939
-252.017234,295.561182
-252.306069,295.555996
-252.594812,295.550047
-252.883477,295.543182
-253.172053,295.535301
-253.460510,295.526287
-253.748831,295.516082
-254.037007,295.504673
-254.325022,295.492050
-254.612868,295.478223
-254.900541,295.463218
-255.188032,295.447049
-255.475337,295.429735
-255.762458,295.411310
-256.049391,295.391824
-256.336155,295.371640
-256.622819,295.351920
-256.909466,295.334055
-257.196149,295.319039
-257.482905,295.307696
-257.769760,295.300761
-258.056713,295.298684
-258.343755,295.301704
-258.630856,295.309958
-258.917963,295.323468
-259.205012,295.342142
-259.492004,295.365481
-259.779058,295.392314
-260.066290,295.421403
-260.353754,295.451823
-260.641493,295.482744
-260.929524,295.513406
-261.217830,295.543285
-261.506409,295.571982
-261.795243,295.599091
-262.084289,295.624269
-262.373515,295.647266
-262.662893,295.667888
-262.952385,295.686026
-263.241958,295.701656
-263.531586,295.714811
-263.821226,295.725556
-264.110847,295.733994
-264.400453,295.740240
-264.690033,295.744423
-264.979560,295.746674
-265.269013,295.747118
-265.558114,295.745934
-265.845260,295.743586
-266.127718,295.740743
-266.403373,295.737937
-266.670792,295.735543
-266.928438,295.733885
-267.223101,295.733567
-267.500890,295.735876
-267.761260,295.741400
-268.043455,295.752744
-268.303670,295.770113
-268.576046,295.798317
-268.824267,295.836632
-269.078647,295.893714
-269.335893,295.977471
-269.571569,296.085385
-269.802954,296.219779
-270.026401,296.364261
-270.245558,296.511753
-270.452832,296.654205
-270.671309,296.807174
-270.897951,296.967807
-271.130479,297.132420
-271.368892,297.297964
-271.579307,297.438787
-271.796996,297.577079
-272.024195,297.711002
-272.262886,297.838329
-272.514385,297.956999
-272.779429,298.065380
-273.057933,298.162404
-273.299899,298.234185
-273.550367,298.297661
-273.808745,298.352977
-274.074195,298.400252
-274.345782,298.439459
-274.622632,298.470636
-274.903939,298.493945
-275.188885,298.509745
-275.476683,298.518632
-275.766621,298.521345
-276.058002,298.518750
-276.350210,298.511663
-276.642785,298.500707
-276.935398,298.486363
-277.227795,298.469020
-277.519823,298.448955
-277.811475,298.426442
-278.102835,298.401801
-278.394003,298.375323
-278.685098,298.347267
-278.976289,298.317896
-279.267739,298.287455
-279.559590,298.256153
-279.852005,298.224191
-280.145125,298.191756
-280.438986,298.159018
-280.733596,298.126058
-281.028747,298.092741
-281.324066,298.058999
-281.619325,298.025294
-281.914367,297.992014
-282.208948,297.958872
-282.502844,297.925509
-282.795951,297.891771
-283.088200,297.857421
-283.379517,297.822194
-283.669881,297.785969
-283.959318,297.748664
-284.247858,297.710186
-284.535539,297.670481
-284.822399,297.629532
-285.108504,297.587317
-285.393957,297.543875
-285.679071,297.499559
-285.964264,297.455225
-286.249683,297.412016
-286.535358,297.370935
-286.821389,297.332784
-287.107822,297.298235
-287.394633,297.267768
-287.681812,297.241666
-287.969312,297.220083
-288.256994,297.203061
-288.544903,297.190262
-288.833133,297.180647
-289.121635,297.173029
-289.410366,297.166523
-289.699332,297.160345
-289.988497,297.153791
-290.277798,297.146385
-290.567195,297.137826
-290.856648,297.127868
-291.146092,297.116344
-291.435499,297.103172
-291.724866,297.088298
-292.014158,297.071689
-292.303330,297.053355
-292.592367,297.033666
-292.881275,297.013725
-293.170066,296.994766
-293.458742,296.977621
-293.747290,296.962940
-294.035686,296.951263
-294.323915,296.942867
-294.612022,296.937487
-294.900093,296.934267
-295.188191,296.932321
-295.476356,296.930974
-295.764622,296.929601
-296.053026,296.927710
-296.341711,296.925186
-296.630996,296.922305
-296.921155,296.919419
-297.212222,296.916953
-297.503945,296.915605
-297.796006,296.916075
-298.088147,296.918802
-298.380120,296.924126
-298.671700,296.932348
-298.962746,296.943623
-299.253170,296.957991
-299.542907,296.975452
-299.832024,296.995832
-300.121000,297.018518
-300.410537,297.042749
-300.701211,297.067968
-300.993407,297.093744
-301.287311,297.119739
-301.582974,297.145766
-301.880405,297.171803
-302.179609,297.198025
-302.480486,297.224724
-302.782727,297.252172
-303.085803,297.281035
-303.388904,297.312942
-303.691193,297.349725
-303.992059,297.392792
-304.290966,297.443348
-304.587428,297.502318
-304.881096,297.570105
-305.171719,297.646792
-305.459061,297.732461
-305.742945,297.827123
-306.023277,297.930595
-306.299981,298.042610
-306.572949,298.162846
-306.842086,298.290911
-307.107333,298.426380
-307.368629,298.568864
-307.625905,298.718023
-307.879142,298.873486
-308.128353,299.034853
-308.373539,299.201760
-308.614703,299.373878
-308.851858,299.550913
-309.085028,299.732596
-309.314231,299.918696
-309.539484,300.108995
-309.760803,300.303282
-309.978282,300.501323
-310.192375,300.702700
-310.403811,300.906828
-310.613200,301.113148
-310.821135,301.321107
-311.028298,301.530004
-311.235243,301.739145
-311.442332,301.948104
-311.649776,302.156807
-311.857674,302.365337
-312.066059,302.573781
-312.274960,302.782177
-312.484468,302.990308
-312.694673,303.197814
-312.905657,303.404485
-313.117466,303.610379
-313.329988,303.815757
-313.543050,304.020892
-313.756535,304.226025
-313.970333,304.431379
-314.184366,304.637000
-314.398687,304.842605
-314.613399,305.047845
-314.828547,305.252487
-315.044136,305.456438
-315.260155,305.659958
-315.476539,305.863409
-315.693172,306.066987
-315.909975,306.270805
-316.126980,306.474748
-316.344289,306.678476
-316.561979,306.881703
-316.780093,307.084293
-316.998572,307.286335
-317.217300,307.488127
-317.436192,307.689941
-317.655169,307.891966
-317.874175,308.094292
-318.093275,308.296703
-318.312588,308.498830
-318.532190,308.700431
-318.752085,308.901492
-318.972191,309.102225
-319.192390,309.302859
-319.412629,309.503621
-319.632867,309.704726
-319.853053,309.906253
-320.073240,310.107979
-320.293566,310.309523
-320.514146,310.510608
-320.735007,310.711139
-320.956078,310.911278
-321.177278,311.111293
-321.398538,311.311380
-321.619786,311.511707
-321.840989,311.712341
-322.062224,311.913036
-322.283613,312.113415
-322.505226,312.313285
-322.727045,312.512737
-322.948997,312.712005
-323.171015,312.911284
-323.393034,313.110749
-323.614976,313.310547
-323.836838,313.510664
-324.058731,313.710794
-324.280768,313.910577
-324.503019,314.109797
-324.725492,314.308484
-324.948118,314.506886
-325.170822,314.705238
-325.393550,314.903728
-325.616233,315.102536
-325.838471,315.301479
-326.059675,315.500111
-326.279943,315.698614
-326.499533,315.897285
-326.718436,316.096083
-326.936740,316.295044
-327.154628,316.494327
-327.372159,316.693972
-327.589366,316.893988
-327.806307,317.094418
-328.023025,317.295178
-328.239652,317.495950
-328.456316,317.696544
-328.673019,317.897128
-328.889750,318.097874
-329.106555,318.298789
-329.323537,318.499681
-329.540825,318.700228
-329.758548,318.900207
-329.976749,319.099674
-330.195357,319.298869
-330.414315,319.498019
-330.633571,319.697267
-330.853119,319.896547
-331.073036,320.095582
-331.293363,320.294107
-331.514139,320.491953
-331.735411,320.689026
-331.957103,320.885476
-332.179071,321.081664
-332.401194,321.277875
-332.623388,321.474352
-332.845588,321.671354
-333.067725,321.868894
-333.289810,322.066679
-333.511904,322.264438
-333.734021,322.462085
-333.956131,322.659746
-334.178222,322.857658
-334.400266,323.056019
-334.622200,323.254992
-334.844019,323.454812
-335.065680,323.655659
-335.287034,323.857588
-335.507981,324.060712
-335.728452,324.265151
-335.948338,324.470940
-336.167489,324.678084
-336.385716,324.886579
-336.602834,325.096431
-336.818666,325.307649
-337.033069,325.520271
-337.245893,325.734329
-337.456963,325.949878
-337.666086,326.167015
-337.873056,326.385836
-338.077717,326.606445
-338.279884,326.828980
-338.479098,327.053632
-338.674785,327.280694
-338.866478,327.510447
-339.053727,327.743154
-339.236073,327.979018
-339.413284,328.218055
-339.585491,328.460087
-339.752914,328.704911
-339.915694,328.952337
-340.074009,329.202207
-340.228010,329.454344
-340.377770,329.708609
-340.523364,329.964890
-340.664899,330.223072
-340.802496,330.483051
-340.936263,330.744746
-341.066280,331.008060
-341.192608,331.272881
-341.315180,331.538952
-341.433514,331.805395
-341.546989,332.071021
-341.655197,332.335005
-341.757812,332.596551
-341.854526,332.854562
-341.945111,333.108080
-342.029368,333.356537
-342.107202,333.599491
-342.192338,333.883250
-342.269293,334.157074
-342.339581,334.418851
-342.404881,334.667685
-342.476438,334.940198
-342.545316,335.191840
-342.624425,335.453071
-342.718626,335.712220
-342.838953,335.954443
-342.999092,336.164222
-343.211351,336.328740
-343.461425,336.431683
-343.719246,336.475778
-343.972487,336.474885
-344.239160,336.433229
-344.487053,336.357686
-344.739271,336.243083
-344.964614,336.107306
-345.188522,335.939670
-345.380773,335.767254
-345.567351,335.571139
-345.746771,335.352134
-345.894255,335.147138
-346.035811,334.927192
-346.171420,334.693299
-346.300958,334.446424
-346.424021,334.187404
-346.540491,333.916930
-346.632750,333.683257
-346.721012,333.442437
-346.805663,333.194734
-346.886853,332.940334
-346.964521,332.679346
-347.038499,332.411802
-347.108472,332.137737
-347.173962,331.857147
-347.234493,331.569981
-347.289655,331.276255
-347.339072,330.976068
-347.382410,330.669532
-347.412502,330.419844
-347.438361,330.166320
-347.459843,329.909114
-347.476811,329.648430
-347.489132,329.384529
-347.496708,329.117751
-347.499603,328.848530
-347.498122,328.577381
-347.492668,328.304834
-347.483592,328.031376
-347.471206,327.757435
-347.455842,327.483395
-347.437864,327.209599
-347.417666,326.936329
-347.395637,326.663712
-347.371980,326.391760
-347.346375,326.120519
-347.318039,325.850106
-347.286177,325.580600
-347.250164,325.311993
-347.209433,325.044361
-347.163420,324.777934
-347.111644,324.512985
-347.053798,324.249745
-346.989714,323.988432
-346.919290,323.729335
-346.842464,323.472804
-346.759231,323.219196
-346.669621,322.968853
-346.573655,322.722076
-346.471377,322.479112
-346.363002,322.240151
-346.248982,322.005318
-346.129861,321.774674
-346.006074,321.548246
-345.877938,321.326048
-345.745741,321.108080
-345.609814,320.894280
-345.470508,320.684435
-345.328122,320.478243
-345.146134,320.225322
-344.959955,319.977585
-344.769860,319.734783
-344.576195,319.496551
-344.380035,319.262001
-344.183504,319.029437
-343.988792,318.797105
-343.797662,318.563595
-343.611837,318.327618
-343.432912,318.088008
-343.262105,317.843869
-343.100431,317.594585
-342.948812,317.339803
-342.807930,317.079347
-342.678173,316.813275
-342.559754,316.541884
-342.452790,316.265565
-342.357224,315.984807
-342.272668,315.700186
-342.198568,315.412323
-342.134493,315.121799
-342.080147,314.829109
-342.035303,314.534698
-341.999869,314.238972
-341.973814,313.942293
-341.956991,313.644996
-341.949150,313.347402
-341.950048,313.049770
-341.959403,312.752318
-341.976868,312.455290
-342.001986,312.158865
-342.034055,311.863129
-342.072075,311.568074
-342.114981,311.273575
-342.162034,310.979363
-342.212868,310.685030
-342.267142,310.390237
-342.324481,310.094755
-342.384435,309.798575
-342.446331,309.502093
-342.509515,309.205671
-342.573544,308.909343
-342.638140,308.613266
-342.703372,308.318151
-342.769549,308.024857
-342.836659,307.733770
-342.904080,307.444752
-342.971865,307.157933
-343.042023,306.874090
-343.117093,306.594043
-343.199041,306.318547
-343.289724,306.048702
-343.390773,305.786010
-343.503184,305.531910
-343.627536,305.287452
-343.764164,305.053391
-343.913073,304.830210
-344.074060,304.618030
-344.246658,304.416742
-344.429959,304.226207
-344.622877,304.046183
-344.824429,303.876293
-345.033703,303.716147
-345.249895,303.565378
-345.472406,303.423625
-345.700846,303.290548
-345.934894,303.165873
-346.174192,303.049349
-346.418341,302.940621
-346.666921,302.839385
-346.919630,302.745542
-347.176285,302.659035
-347.436685,302.579722
-347.700642,302.507546
-347.968120,302.442607
-348.238886,302.385067
-348.511737,302.335198
-348.784996,302.293415
-349.057679,302.260191
-349.329228,302.235926
-349.598857,302.220834
-349.865930,302.215094
-350.130315,302.218953
-350.391935,302.232523
-350.650621,302.255732
-350.906278,302.288491
-351.158809,302.330674
-351.407886,302.381995
-351.653080,302.442150
-351.893931,302.510865
-352.176728,302.603951
-352.454493,302.707628
-352.730517,302.820901
-352.960373,302.922033
-353.190764,303.029058
-353.422515,303.141765
-353.655725,303.259098
-353.889592,303.379901
-354.123444,303.503398
-354.356693,303.628569
-354.588760,303.754081
-354.819578,303.878526
-355.049573,304.000393
-355.279326,304.118146
-355.509746,304.230309
-355.742039,304.335423
-355.977318,304.432032
-356.216558,304.518690
-356.460549,304.594173
-356.709621,304.657884
-356.962881,304.709945
-357.217652,304.750825
-357.470934,304.781103
-357.720380,304.801405
-358.011608,304.813569
-358.292462,304.813428
-358.565963,304.801312
-358.835968,304.777435
-359.105479,304.742226
-359.377710,304.696400
-359.654936,304.641143
-359.938373,304.577910
-360.228756,304.508419
-360.476153,304.446931
-360.728330,304.382962
-360.985074,304.317153
-361.246114,304.250104
-361.511133,304.182367
-361.779815,304.114474
-362.051805,304.046963
-362.326684,303.980353
-362.604115,303.915115
-362.883927,303.851676
-363.166061,303.790413
-363.450318,303.731626
-363.736563,303.675531
-364.024787,303.622311
-364.314878,303.572123
-364.606699,303.525085
-364.900141,303.481280
-365.195044,303.440775
-365.491243,303.403619
-365.788608,303.369824
-366.086990,303.339371
-366.386221,303.312210
-366.686098,303.288118
-366.986318,303.266577
-367.286560,303.247040
-367.586596,303.229092
-367.886258,303.212354
-368.185410,303.196488
-368.483970,303.181235
-368.781882,303.166363
-369.079048,303.151643
-369.375258,303.136880
-369.670476,303.121893
-369.964824,303.106511
-370.258266,303.090596
-370.550750,303.074037
-370.842339,303.056748
-371.133086,303.038654
-371.423012,303.019677
-371.712182,302.999751
-372.000665,302.978858
-372.288522,302.957027
-372.575867,302.934315
-372.862815,302.910816
-373.149451,302.886651
-373.435872,302.861958
-373.722176,302.836877
-374.008442,302.811558
-374.294735,302.786149
-374.581121,302.760781
-374.867620,302.735574
-375.154080,302.710638
-375.440532,302.686060
-375.727239,302.661944
-376.014217,302.638428
-376.301479,302.615762
-376.589286,302.594473
-376.877869,302.575148
-377.167299,302.558189
-377.457634,302.543927
-377.748886,302.532683
-378.040959,302.524695
-378.333834,302.520120
-378.627512,302.519062
-378.921885,302.521575
-379.216834,302.527677
-379.512277,302.537349
-379.808109,302.550528
-380.104221,302.567123
-380.400543,302.587030
-380.697036,302.610107
-380.993689,302.636163
-381.290491,302.664863
-381.587374,302.695667
-381.884225,302.728027
-382.180955,302.761492
-382.477500,302.795620
-382.773740,302.829961
-383.069542,302.864104
-383.364817,302.897659
-383.659490,302.930218
-383.953455,302.961391
-384.246851,302.991015
-384.540235,303.019317
-384.834225,303.046657
-385.129398,303.073346
-385.426432,303.099821
-385.725960,303.126621
-386.028243,303.154178
-386.333188,303.182796
-386.640537,303.212711
-386.949866,303.244052
-387.260692,303.276867
-387.510178,303.304221
-387.760248,303.332598
-388.010754,303.362034
-388.261500,303.392542
-388.512250,303.424122
-388.762769,303.456764
-389.012838,303.490442
-389.262221,303.525077
-389.510561,303.560488
-389.818798,303.605450
-390.124008,303.651032
-390.426226,303.698052
-390.725790,303.747868
-391.022931,303.801606
-391.317863,303.860378
-391.610797,303.925324
-391.901789,303.997277
-392.190736,304.076823
-392.477489,304.164468
-392.761893,304.260534
-393.043794,304.365120
-393.323095,304.478182
-393.599693,304.599509
-393.873411,304.728708
-394.144029,304.865285
-394.411388,305.008751
-394.675388,305.158745
-394.935930,305.315053
-395.192913,305.477501
-395.446191,305.645931
-395.695521,305.820233
-395.940609,306.000436
-396.180750,306.186727
-396.414245,306.379532
-396.639080,306.579443
-396.853861,306.786931
-397.057587,307.002207
-397.249333,307.225280
-397.428436,307.455946
-397.594538,307.693728
-397.747591,307.937905
-397.887963,308.187719
-398.016259,308.442447
-398.133069,308.701412
-398.238957,308.964048
-398.334478,309.229888
-398.420140,309.498525
-398.496403,309.769604
-398.563800,310.042775
-398.622872,310.317679
-398.673908,310.594126
-398.716990,310.872040
-398.752138,311.151301
-398.779295,311.431797
-398.798416,311.713359
-398.809739,311.995313
-398.813656,312.276689
-398.810397,312.556821
-398.800080,312.835318
-398.782828,313.111808
-398.758786,313.385879
-398.728138,313.657232
-398.691133,313.926289
-398.648325,314.194072
-398.600641,314.461593
-398.548921,314.729723
-398.493830,314.999144
-398.436195,315.270344
-398.376681,315.543616
-398.315458,315.819029
-398.252367,316.096479
-398.187214,316.375720
-398.119902,316.656444
-398.050476,316.938352
-397.979237,317.220553
-397.906517,317.501520
-397.832564,317.779950
-397.757819,318.054998
-397.682869,318.326316
-397.608101,318.594612
-397.533703,318.861024
-397.459823,319.126457
-397.386529,319.391795
-397.313708,319.657905
-397.241159,319.925363
-397.168920,320.194541
-397.097319,320.465688
-397.026554,320.738829
-396.956732,321.013840
-396.888192,321.290622
-396.821352,321.568929
-396.756425,321.848792
-396.693558,322.130412
-396.632912,322.413648
-396.574524,322.698335
-396.518321,322.984493
-396.464261,323.272119
-396.412325,323.561123
-396.362487,323.851404
-396.314777,324.142824
-396.269271,324.435175
-396.226028,324.728281
-396.185070,325.021975
-396.146416,325.316062
-396.110088,325.610374
-396.076113,325.904787
-396.044524,326.199181
-396.015334,326.493456
-395.988547,326.787539
-395.964164,327.081308
-395.942159,327.373960
-395.922474,327.664286
-395.905026,327.952330
-395.889579,328.238770
-395.875823,328.523900
-395.863621,328.807977
-395.853089,329.091281
-395.844391,329.373878
-395.837621,329.655799
-395.832862,329.937154
-395.830179,330.218019
-395.829580,330.498483
-395.831056,330.778664
-395.834604,331.058651
-395.840186,331.338525
-395.847719,331.618378
-395.857077,331.898282
-395.868036,332.178251
-395.880348,332.458299
-395.893784,332.738453
-395.908100,333.018717
-395.923043,333.299085
-395.938312,333.579561
-395.953181,333.860180
-395.966781,334.141014
-395.979131,334.422116
-395.990642,334.703525
-396.001445,334.985297
-396.011730,335.267466
-396.021837,335.550046
-396.031990,335.833103
-396.042319,336.116714
-396.052921,336.400895
-396.063824,336.685614
-396.075030,336.970849
-396.086567,337.256579
-396.098466,337.542772
-396.110751,337.829394
-396.123428,338.116390
-396.136473,338.403695
-396.149830,338.691257
-396.163439,338.979026
-396.177249,339.266955
-396.191213,339.555004
-396.205312,339.843145
-396.219554,340.131360
-396.233954,340.419631
-396.248495,340.707934
-396.263132,340.996243
-396.277810,341.284538
-396.292479,341.572805
-396.307094,341.861035
-396.321608,342.149226
-396.335983,342.437381
-396.350186,342.725511
-396.364188,343.013628
-396.377960,343.301749
-396.391489,343.589888
-396.404797,343.878057
-396.417909,344.166251
-396.430819,344.454483
-396.443516,344.742777
-396.455993,345.031124
-396.468225,345.319509
-396.480181,345.607927
-396.491842,345.896372
-396.503207,346.184834
-396.514307,346.473314
-396.525187,346.761814
-396.535849,347.050325
-396.546259,347.338838
-396.556399,347.627345
-396.566257,347.915848
-396.575830,348.204351
-396.584970,348.492852
-396.592910,348.781413
-396.598643,349.070112
-396.601742,349.358914
-396.601622,349.647732
-396.596970,349.936519
-396.586658,350.225215
-396.569977,350.513763
-396.546715,350.802148
-396.517543,351.090406
-396.483667,351.378614
-396.446191,351.666891
-396.406219,351.955373
-396.364936,352.244176
-396.323403,352.533408
-396.282503,352.823148
-396.242743,353.113377
-396.204227,353.403987
-396.166995,353.694867
-396.131119,353.985921
-396.096599,354.277055
-396.063426,354.568188
-396.031627,354.859262
-396.001207,355.150233
-395.972197,355.441064
-395.944728,355.731721
-395.918970,356.022167
-395.895075,356.312411
-395.873179,356.602474
-395.853383,356.892283
-395.835656,357.180879
-395.819768,357.465821
-395.805463,357.744659
-395.792530,358.015714
-395.780726,358.277483
-395.769718,358.528722
-395.756931,358.815486
-395.743944,359.085829
-395.730254,359.339426
-395.712866,359.613937
-395.693063,359.867376
-395.665364,360.140188
-395.630371,360.406772
-395.586447,360.678714
-395.540090,360.929075
-395.486507,361.196397
-395.435733,361.441229
-395.381804,361.701250
-395.326273,361.976400
-395.271013,362.265641
-395.226090,362.516244
-395.182186,362.774352
-395.138802,363.038779
-395.095696,363.308472
-395.053469,363.582569
-395.013289,363.860363
-394.976259,364.141224
-394.943404,364.424578
-394.915770,364.709919
-394.894121,364.996895
-394.878748,365.285260
-394.869467,365.574639
-394.865757,365.864736
-394.866689,366.155380
-394.871307,366.446418
-394.878755,366.737543
-394.888057,367.027511
-394.898102,367.313980
-394.907705,367.594724
-394.915666,367.867842
-394.921118,368.131684
-394.923683,368.385206
-394.922930,368.675275
-394.918187,368.949862
-394.909657,369.209258
-394.895876,369.493890
-394.879937,369.761101
-394.864342,370.014825
-394.851024,370.297901
-394.846758,370.583677
-394.852750,370.843159
-394.867533,371.116329
-394.889538,371.405769
-394.913337,371.667648
-394.941271,371.942176
-394.972831,372.228714
-395.007236,372.526239
-395.037326,372.781762
-395.068065,373.043475
-395.099115,373.310594
-395.130420,373.582300
-395.161958,373.857806
-395.193738,374.136369
-395.225891,374.417307
-395.258576,374.700026
-395.291929,374.984018
-395.326113,375.268851
-395.361358,375.554194
-395.397978,375.839814
-395.436259,376.125524
-395.476400,376.411157
-395.518567,376.696568
-395.562890,376.981639
-395.609395,377.266286
-395.657919,377.550495
-395.708129,377.834322
-395.759671,378.117869
-395.812235,378.401283
-395.865569,378.684756
-395.919514,378.968486
-395.974009,379.252638
-396.029123,379.537354
-396.085213,379.822712
-396.143213,380.108465
-396.204466,380.394025
-396.270134,380.678838
-396.341190,380.962329
-396.418498,381.243810
-396.502293,381.522910
-396.592312,381.799562
-396.688447,382.073653
-396.790625,382.345087
-396.898569,382.613883
-397.011970,382.880090
-397.130547,383.143757
-397.253996,383.404969
-397.382016,383.663832
-397.514336,383.920457
-397.650680,384.174925
-397.790801,384.427307
-397.934490,384.677692
-398.081553,384.926161
-398.231802,385.172790
-398.385069,385.417654
-398.541199,385.660822
-398.700042,385.902351
-398.861458,386.142298
-399.025306,386.380720
-399.191462,386.617673
-399.359813,386.853219
-399.530158,387.087582
-399.702192,387.321136
-399.875804,387.553978
-400.051044,387.785957
-400.227883,388.016977
-400.406288,388.246991
-400.586263,388.475940
-400.767676,388.704003
