x,y
-69.824610,68.282053
-70.029119,68.497425
-70.231817,68.714478
-70.432746,68.933098
-70.631560,69.153415
-70.827540,69.375865
-71.020085,69.600841
-71.208739,69.828573
-71.393049,70.059220
-71.572682,70.292943
-71.747473,70.529876
-71.917272,70.770022
-72.081950,71.013318
-72.241454,71.259715
-72.395788,71.509107
-72.545041,71.761337
-72.689672,72.016195
-72.830536,72.273400
-72.968443,72.532594
-73.104080,72.793397
-73.238250,73.055381
-73.371785,73.318039
-73.505314,73.580889
-73.639304,73.843587
-73.774012,74.105997
-73.909526,74.368153
-74.046433,74.629726
-74.185944,74.889831
-74.329170,75.147675
-74.476863,75.402697
-74.629467,75.654301
-74.787204,75.901980
-74.950223,76.145393
-75.118631,76.384238
-75.292489,76.618260
-75.471800,76.847283
-75.656514,77.071235
-75.846518,77.290097
-76.041647,77.503887
-76.241721,77.712652
-76.446568,77.916434
-76.655998,78.115292
-76.869795,78.309315
-77.087737,78.498610
-77.309599,78.683290
-77.535152,78.863481
-77.764152,79.039309
-77.996375,79.210910
-78.231633,79.378436
-78.469725,79.542032
-78.710448,79.701838
-78.953627,79.858002
-79.199081,80.010698
-79.446622,80.160108
-79.696082,80.306391
-79.947302,80.449698
-80.200174,80.590198
-80.454580,80.728164
-80.710349,80.864211
-80.967302,80.999136
-81.225261,81.133611
-81.484038,81.268147
-81.743463,81.402972
-82.003397,81.538075
-82.263757,81.673427
-82.524473,81.808978
-82.785472,81.944625
-83.046699,82.080277
-83.308095,82.215879
-83.569636,82.351392
-83.831315,82.486788
-84.093105,82.622050
-84.354984,82.757169
-84.616939,82.892143
-84.878955,83.026982
-85.141013,83.161704
-85.403099,83.296330
-85.665200,83.430883
-85.927286,83.565400
-86.189346,83.700050
-86.451409,83.835192
-86.713479,83.971154
-86.975529,84.108118
-87.237510,84.246078
-87.499286,84.384984
-87.760413,84.525274
-88.020225,84.667783
-88.278161,84.813181
-88.533747,84.961975
-88.786538,85.114681
-89.036212,85.271686
-89.282535,85.433196
-89.525299,85.599357
-89.764337,85.770276
-89.999548,85.945968
-90.230876,86.126370
-90.458288,86.311387
-90.681759,86.500887
-90.901280,86.694711
-91.116912,86.892696
-91.328956,87.094535
-91.537982,87.299767
-91.744502,87.507989
-91.948901,87.718870
-92.151670,87.931868
-92.353388,88.146245
-92.554485,88.361414
-92.755247,88.577001
-92.955863,88.792856
-93.156397,89.009124
-93.356858,89.226037
-93.557222,89.443754
-93.757405,89.662453
-93.957249,89.882338
-94.156574,90.103571
-94.355212,90.326274
-94.552993,90.550553
-94.749751,90.776473
-94.945328,91.004062
-95.139553,91.233318
-95.332232,91.464207
-95.523174,91.696704
-95.712219,91.930789
-95.899245,92.166436
-96.084160,92.403615
-96.266891,92.642302
-96.447394,92.882471
-96.625644,93.124094
-96.801648,93.367142
-96.975460,93.611584
-97.147204,93.857377
-97.317064,94.104453
-97.485268,94.352742
-97.652105,94.602180
-97.817898,94.852463
-97.983002,95.103050
-98.147751,95.353507
-98.312385,95.603558
-98.476689,95.852925
-98.639426,96.101438
-98.798977,96.349791
-98.954047,96.599029
-99.103383,96.849776
-99.245719,97.102520
-99.380093,97.357845
-99.505860,97.616146
-99.622577,97.877612
-99.730023,98.142392
-99.828261,98.410471
-99.917509,98.681686
-99.998014,98.955869
-100.070249,99.232796
-100.134992,99.512158
-100.193033,99.793665
-100.245033,100.077072
-100.291537,100.362142
-100.332973,100.648652
-100.369716,100.936427
-100.402111,101.225316
-100.430449,101.515179
-100.454969,101.805908
-100.475872,102.097422
-100.493330,102.389659
-100.507500,102.682585
-100.518553,102.976190
-100.526699,103.270489
-100.532173,103.565513
-100.535213,103.861293
-100.536167,104.157781
-100.535599,104.454760
-100.534072,104.751969
-100.531996,105.049205
-100.529745,105.346269
-100.527665,105.642963
-100.526050,105.939121
-100.525175,106.234602
-100.525347,106.529282
-100.526884,106.823069
-100.530041,107.115909
-100.535005,107.407786
-100.541911,107.698710
-100.550839,107.988717
-100.561820,108.277861
-100.574858,108.566203
-100.589933,108.853807
-100.607013,109.140736
-100.626062,109.427040
-100.647029,109.712755
-100.669792,109.997916
-100.694168,110.282570
-100.719919,110.566777
-100.746780,110.850604
-100.774509,111.134121
-100.802890,111.417405
-100.831721,111.700517
-100.860818,111.983535
-100.890025,112.266570
-100.919199,112.549709
-100.948212,112.832999
-100.976956,113.116511
-101.005325,113.400339
-101.033228,113.684531
-101.060608,113.969106
-101.087425,114.254085
-101.113649,114.539477
-101.139268,114.825267
-101.164278,115.111441
-101.188680,115.397977
-101.212488,115.684833
-101.235716,115.971972
-101.258380,116.259391
-101.280489,116.547061
-101.302046,116.834940
-101.323068,117.123002
-101.343570,117.411221
-101.363566,117.699567
-101.383070,117.988014
-101.402088,118.276541
-101.420629,118.565130
-101.438704,118.853761
-101.456323,119.142422
-101.473495,119.431101
